,0,1,2
0,PRKAG3,SLC29A1,1.1069605350494385
1,ABCC10,SNRK,1.0143307447433472
2,PRKD3,SLC29A2,0.999131441116333
3,RIPK2,SLC28A1,0.9963214993476868
4,MAP2K7,SLC29A2,0.991010308265686
5,LMTK2,SLC29A2,0.9890956878662109
6,CDA,STK17A,0.9876421093940735
7,ABCC10,TNNI3K,0.9859037399291992
8,NEK6,TYMS,0.9811111688613892
9,CMPK1,MARK1,0.9802879691123962
10,CDKL5,SLC28A1,0.9758939743041992
11,ABCC10,STK33,0.971687912940979
12,PAK1,SLC28A1,0.9691877365112305
13,KHK,SLC28A1,0.9664363265037537
14,FER,SLC28A1,0.9660621285438538
15,CAMK1,SLC29A2,0.9644894003868103
16,LMTK2,SLC28A1,0.96159428358078
17,AK1,CMPK1,0.9596135020256042
18,DCK,SNRK,0.9587242603302002
19,CKS2,SLC29A2,0.9547825455665588
20,CKS2,DCK,0.952898383140564
21,ABCC10,CSNK1E,0.9498670101165771
22,DCK,TYRO3,0.9462790489196777
23,DAPK2,RRM1,0.9429089426994324
24,ABCC10,DAPK2,0.9398332238197327
25,RPS6KL1,SLC29A2,0.938591480255127
26,DCK,PI4K2A,0.9362779855728149
27,CAMK1,DCK,0.9325540065765381
28,HCK,TYMS,0.9315518140792847
29,MAP3K7,TYMS,0.9302304983139038
30,EPHB1,SLC29A1,0.9279419183731079
31,RPS6KL1,SLC28A1,0.9234606027603149
32,PRKD3,RRM1,0.9205731153488159
33,CMPK1,UCK1,0.9171845316886902
34,ABCC10,GRK6,0.9165835976600647
35,ABCC10,CDKL5,0.9148351550102234
36,CDA,PI4K2A,0.9096949100494385
37,CDKL5,TYMS,0.9093837738037109
38,CMPK1,TK2,0.9048347473144531
39,KHK,RRM1,0.9033063054084778
40,CAMK1D,SLC29A1,0.9010732769966125
41,AURKAIP1,SLC29A1,0.8968355059623718
42,CSK,SLC29A1,0.8953511118888855
43,KDR,SLC29A1,0.8896483182907104
44,CDA,HIPK1,0.8875353932380676
45,CALM1,TYMS,0.8857030272483826
46,LMTK2,RRM1,0.8836179375648499
47,SLC29A2,TAB2,0.8830016851425171
48,CDA,STK33,0.8809462785720825
49,MAP4K5,SLC29A2,0.8806799650192261
50,CDA,PRKD2,0.8791227340698242
51,CDA,TAB2,0.8783613443374634
52,PLK3,SLC28A1,0.875988245010376
53,ABCB1,PRKD2,0.8757928013801575
54,CSK,SLC28A1,0.8752654790878296
55,ABCB1,TNNI3K,0.8740200996398926
56,SLC29A1,TAB2,0.8721649646759033
57,CMPK1,MAP2K7,0.8707880973815918
58,DCK,MAPKAP1,0.8703320026397705
59,PANK2,RRM1,0.8680914640426636
60,AURKAIP1,CDA,0.8641113638877869
61,CDA,RIPK1,0.8626149296760559
62,MAPKAPK3,RRM1,0.8623273372650146
63,CMPK1,RPS6KL1,0.8614065647125244
64,DCK,EPHB1,0.8604685068130493
65,DCK,RIPK4,0.8596366047859192
66,CMPK1,EPHB1,0.8590878844261169
67,RPS6KL1,TYMS,0.8581132888793945
68,DGKA,TYMS,0.8525595664978027
69,ATR,SLC29A1,0.8504135608673096
70,CDA,RIPK2,0.8500121831893921
71,SLC28A1,TAB2,0.8496218919754028
72,ATR,SLC28A1,0.8463968634605408
73,ABCB1,ITPKC,0.8462353944778442
74,SLC29A2,UCK1,0.8449066281318665
75,CAMK1D,TYMS,0.8447656631469727
76,AURKAIP1,RRM1,0.8443208932876587
77,CSNK1D,DCK,0.8433254957199097
