,0,1,2
0,CDKL5,DCK,1.1564499139785767
1,HIPK1,SLC29A2,1.1418399810791016
2,HCK,SLC29A2,1.1403663158416748
3,CMPK1,PRKAG3,1.1374117136001587
4,PRKAG3,SLC28A1,1.1323134899139404
5,DAPK2,SLC29A2,1.1247718334197998
6,CDA,RPS6KL1,1.117725133895874
7,GRK6,SLC29A2,1.1092324256896973
8,CSNK1D,SLC29A1,1.1059027910232544
9,PDPK1,SLC29A2,1.1032291650772095
10,MARK1,SLC28A1,1.0965899229049683
11,AURKA,CDA,1.0909693241119385
12,AK1,DCK,1.0827012062072754
13,SLC29A1,SNRK,1.0736470222473145
14,MAP4K5,SLC28A1,1.0734930038452148
15,MAP3K7,SLC29A2,1.0695695877075195
16,SLC29A1,STK33,1.0634441375732422
17,PRKD2,TYMS,1.0615062713623047
18,RIPK1,SLC29A2,1.0614404678344727
19,DAPK2,TYMS,1.0539779663085938
20,GRK6,TYMS,1.050626516342163
21,CSNK1E,SLC29A2,1.049248218536377
22,FER,SLC29A2,1.0482741594314575
23,CALM1,SLC29A1,1.0470010042190552
24,MAP3K7,SLC28A1,1.0463066101074219
25,CMPK1,KHK,1.0461108684539795
26,ABCC10,PRKD2,1.0443155765533447
27,KHK,SLC29A2,1.0430139303207397
28,ABCB1,STK17A,1.0422977209091187
29,CDA,MARK1,1.0365917682647705
30,RIPK1,SLC28A1,1.033611536026001
31,CKS2,SLC28A1,1.0335593223571777
32,PANK2,SLC29A1,1.0333763360977173
33,CSNK1E,SLC29A1,1.0290147066116333
34,RIPK4,TYMS,1.0275278091430664
35,RIPK2,RRM1,1.0229885578155518
36,CMPK1,MAGI3,1.0220561027526855
37,AK1,SLC28A1,1.0214684009552002
38,CMPK1,RIPK4,1.021194338798523
39,EPHB1,SLC28A1,1.0193259716033936
40,CAMK1D,RRM1,1.0176199674606323
41,CSK,DCK,1.0155537128448486
42,KHK,SLC29A1,1.0150527954101562
43,ABCC10,TAOK3,1.015016794204712
44,MAPKAP1,SLC28A1,1.013162612915039
45,CSNK1E,SLC28A1,1.0104031562805176
46,FER,RRM1,1.0079396963119507
47,CSK,RRM1,1.0041216611862183
48,ABCC10,CAMK1D,0.9954418540000916
49,CDA,DGKA,0.9862731695175171
50,ABCC10,ITPKC,0.9859218597412109
51,MAGI3,SLC28A1,0.9838423728942871
52,MAPKAPK2,SLC29A1,0.982651948928833
53,PAK1,RRM1,0.982587993144989
54,STYXL1,TYMS,0.9797853231430054
55,RRM1,TNNI3K,0.9756220579147339
56,MAGI3,RRM1,0.9750239849090576
57,LMTK2,TYMS,0.9721598625183105
58,MAP2K7,TYMS,0.9721376895904541
59,AURKAIP1,TYMS,0.9705531597137451
60,CDA,RIPK4,0.9663534760475159
61,CAMK1,SLC28A1,0.9653290510177612
62,ABCB1,TYRO3,0.9632694125175476
63,CDA,CKS2,0.9548851251602173
64,PLK3,SLC29A2,0.9544156789779663
65,DCK,PANK2,0.9533246755599976
66,CAMK1,RRM1,0.9522050619125366
67,ABCC10,UCK1,0.9521516561508179
68,ABCC10,EPHB1,0.9505575895309448
69,ABCC10,MAPKAP1,0.949235200881958
70,CDA,PKMYT1,0.946272075176239
71,CDA,UCK1,0.9450969696044922
72,DCK,RIPK2,0.9443966746330261
73,CAMK1,TYMS,0.940742015838623
74,ABCC10,ATR,0.939605712890625
75,TAB2,TYMS,0.9354444742202759
76,CDA,LMTK2,0.9307193160057068
77,DCK,RIPK4,0.9301947355270386
78,DCK,ITPKC,0.929937481880188
79,ABCC10,FLT1,0.9241883158683777
80,ABCB1,TAOK3,0.9224288463592529
81,ABCC10,STYXL1,0.9206836223602295
82,ABCC10,AURKA,0.915543794631958
83,CDA,STYXL1,0.9123471975326538
84,ABCC10,AURKAIP1,0.9087194800376892
85,DCK,PAK1,0.9006961584091187
86,DCK,WNK4,0.8999240398406982
87,DCK,MAP2K7,0.8992375731468201
88,DCK,LMTK2,0.8820153474807739
89,ABCB1,ATR,0.8817651271820068
90,ABCB1,CALM1,0.8806760311126709
91,DCK,TAB2,0.8795998096466064
92,SLC29A1,WNK4,0.8771233558654785
93,ABCB1,WNK4,0.873640775680542
94,ABCB1,EPHB1,0.8689767122268677
95,PI4K2A,SLC29A1,0.862236499786377
96,SLC29A2,TAB2,0.8568533658981323
97,SLC29A1,TAB2,0.8561397790908813
98,CMPK1,PKIA,0.854468822479248
99,ABCB1,FLT1,0.8483269214630127
100,ABCB1,MAPKAPK2,0.846366286277771
101,CMPK1,PI4K2A,0.8438435792922974
102,PI4K2A,TYMS,0.8415653705596924
103,PKIA,SLC29A1,0.8389720916748047
104,SLC28A1,TAB2,0.836793065071106
105,ABCB1,AURKA,0.8367173671722412
106,ABCB1,PLK3,0.8331907391548157
107,SLC29A2,STYXL1,0.8313027620315552
108,DCK,PLK3,0.8304965496063232
109,ABCB1,AURKAIP1,0.8300824165344238
110,CDKN2A,SLC29A2,0.8299851417541504
111,SLC29A1,STYXL1,0.8287434577941895
112,RRM1,UCK1,0.8166361451148987
113,CDKN2A,SLC29A1,0.8150713443756104
114,ABCC10,PI4K2A,0.8110016584396362
115,SLC28A1,STYXL1,0.8094154596328735
116,CMPK1,VRK3,0.8076543211936951
117,CDKN2A,SLC28A1,0.8033875226974487
118,RRM1,TAB2,0.7944678068161011
119,PKIA,RRM1,0.7927430868148804
120,RRM1,STYXL1,0.7825970649719238
121,DCK,PKIA,0.7797216176986694
122,DCK,SPHK1,0.776343822479248
123,ABCC10,VRK3,0.775356650352478
124,SLC29A2,SPHK1,0.765477180480957
