,0,1,2
0,RIPK1,SLC29A2,1.2163474559783936
1,ITPKC,RRM1,1.1902127265930176
2,MAP3K7,SLC29A2,1.1877108812332153
3,CDKL5,SLC29A2,1.1795024871826172
4,ABCC10,HIPK1,1.16008722782135
5,CAMK1,CDA,1.1525894403457642
6,CSNK1D,SLC29A2,1.1461912393569946
7,RBM12,SLC29A1,1.1294786930084229
8,CDC42BPA,CMPK1,1.0909219980239868
9,ABCC10,MAPKAPK3,1.0853357315063477
10,MAP4K5,SLC28A1,1.0851439237594604
11,CMPK1,STK17A,1.078148365020752
12,DCK,STYXL1,1.0781043767929077
13,MAGI3,SLC29A1,1.0772305727005005
14,FLT1,RRM1,1.0768136978149414
15,FER,SLC28A1,1.0720973014831543
16,TYMS,UCK1,1.0697979927062988
17,FER,TYMS,1.0493038892745972
18,SLC28A1,TK2,1.044559121131897
19,CDA,CSNK1E,1.0422990322113037
20,SLC29A2,STYXL1,1.0374398231506348
21,DGKA,SLC28A1,1.0366830825805664
22,GRK6,SLC29A1,1.0342837572097778
23,ABCC10,CKS2,1.0289504528045654
24,MAP4K5,TYMS,1.0286802053451538
25,CDA,FLT1,1.0278501510620117
26,CKS2,SLC29A1,1.0231378078460693
27,PRKAG3,SLC28A1,1.0200691223144531
28,DCK,MAPKAPK2,1.018314242362976
29,MAPKAPK2,TYMS,1.0135130882263184
30,CDKN2A,TYMS,1.0123547315597534
31,CDKL5,CMPK1,1.01231050491333
32,ABCC10,MAP2K7,1.0121524333953857
33,CDA,CSK,1.0109748840332031
34,DCK,PKMYT1,1.009043574333191
35,GRK6,TYMS,1.0087721347808838
36,ASPM,TYMS,1.0045039653778076
37,CDKN2A,SLC28A1,1.0044516324996948
38,ABCC10,GRK6,1.0037338733673096
39,RIPK2,SLC28A1,1.0035624504089355
40,ABCC10,MARK1,0.9986936450004578
41,CAMK1D,SLC28A1,0.9977086782455444
42,ABCB1,KHK,0.9962687492370605
43,ATR,CDA,0.9949235916137695
44,PKMYT1,TYMS,0.9932094216346741
45,PRKD3,TYMS,0.9870713353157043
46,MAP2K7,TYMS,0.9858563542366028
47,PLK3,RRM1,0.9824281930923462
