,0,1,2
0,BCHE,BPTF,1.184260368347168
1,ADAMTS14,BRCA1,1.1744561195373535
2,ALB,BRCA1,1.1429393291473389
3,APC,BRCA2,1.1282541751861572
4,ADRA1A,AHNAK2,1.1253281831741333
5,ARID1A,BRCA1,1.1234486103057861
6,BLTP2,BOP1,1.1178936958312988
7,ACSS3,BRCA1,1.1165966987609863
8,BCORL1,BRCA2,1.100836992263794
9,ADAMTSL4,BRCA1,1.0860261917114258
10,ABCG2,BRCA2,1.0803570747375488
11,ANKFY1,BPTF,1.0800702571868896
12,ATP2B1,BPTF,1.0738937854766846
13,ALAD,BRCA2,1.068919062614441
14,ADCY8,ANK3,1.061135172843933
15,ADAMTS12,BRCA2,1.0592327117919922
16,ANKFY1,BOP1,1.0511884689331055
17,ADM,AHNAK2,1.0506739616394043
18,ATP2B1,BOP1,1.047634243965149
19,AMPH,BOP1,1.0417243242263794
20,BCL2L2,BPTF,1.039017915725708
21,ACVR2A,ADCY8,1.0383840799331665
22,AHNAK2,ASPM,1.0367052555084229
23,ATR,CAMK1,1.0357441902160645
24,AHNAK,BRCA1,1.0294183492660522
25,BIRC6,BOP1,1.0285358428955078
26,ASTN1,BOP1,1.0281637907028198
27,ADAMTS12,CAMK1,1.0259621143341064
28,ABL1,BPTF,1.022660493850708
29,ADPRM,CAMK1,1.0206594467163086
30,ABCG2,CAMK1,1.020291805267334
31,ABL1,AHNAK2,1.019668459892273
32,BIRC6,CAMK1,1.0138663053512573
33,BPTF,BRD2,1.0132088661193848
34,AHNAK2,BLTP2,1.0056530237197876
35,ACO2,BRCA2,1.0045015811920166
36,ASTN1,CAMK1,1.0009455680847168
37,BLM,BRCA2,0.997085690498352
38,BPTF,CA9,0.9962097406387329
39,AHNAK2,CAPRIN1,0.9936995506286621
40,AHNAK2,BRWD1,0.9927016496658325
41,ARID1B,CAMK1,0.9925932288169861
42,BRWD1,CAMK1,0.9888904094696045
43,BRCA2,CA9,0.9878121018409729
44,ATRX,BOP1,0.9858375787734985
45,BRCA2,CALM1,0.9849576354026794
46,ACY1,CACNA1A,0.9840664267539978
47,ARID1B,BRCA2,0.9828242063522339
48,ABCA3,BCL2,0.9800554513931274
49,ADAMTS18,ADCY8,0.9779118895530701
50,ACO2,BOP1,0.9756761789321899
51,AK1,BRCA1,0.9738091230392456
52,APEX1,BOP1,0.9726343750953674
53,ADCY8,BRD2,0.9715868234634399
54,ADAMTS18,CAMK1,0.9684160947799683
55,BID,BPTF,0.9634350538253784
56,AK1,BOP1,0.9610897302627563
57,ATRX,CAMK1,0.9597905278205872
58,BDP1,BOP1,0.9567326307296753
59,BRCA1,CALM1,0.9562081694602966
60,ATRX,BRCA1,0.955825924873352
61,BCR,BRCA1,0.9545415043830872
62,ACY1,ALAD,0.9537262916564941
63,ABCA3,ABI1,0.9528375267982483
64,BDP1,CAMK1,0.9525032043457031
65,BDP1,BRCA2,0.9488976001739502
66,BRCA1,CA9,0.9465110898017883
67,ANKRD53,BRCA1,0.9464961290359497
68,BLM,BRCA1,0.9464547634124756
69,ACY1,BLTP2,0.9451907277107239
70,ADCY8,BRWD1,0.9415243864059448
71,AHNAK2,C1S,0.9397008419036865
72,ACY1,ATR,0.9362417459487915
73,BCR,BOP1,0.934977114200592
74,ACY1,ADPRM,0.9341838955879211
75,APOB,CAMK1,0.9296691417694092
76,AHNAK2,ATRX,0.9263936281204224
77,APEX1,CAMK1,0.9256585836410522
78,BRCA1,CACNA1A,0.9235409498214722
79,BLM,CAMK1,0.9232505559921265
80,ACY1,ARID1B,0.9230513572692871
81,ADCY8,AHNAK,0.9192866086959839
82,ADCY8,BLTP2,0.917955756187439
83,ABCA3,CARM1,0.9163954257965088
84,BOP1,CA9,0.9148048162460327
85,ABCA12,ARID1A,0.90833580493927
86,AHNAK2,APOB,0.9067409634590149
87,BPTF,CCDC138,0.9054406881332397
88,ABCA12,ARID2,0.9016896486282349
89,BPTF,CAPRIN1,0.8979246020317078
90,ABCA3,CACNA1G,0.8951867818832397
91,ACY1,AMPH,0.8945785164833069
92,ABCA3,CAMK1D,0.8905649185180664
93,ACY1,BCL2L2,0.8891302347183228
94,ADCY8,AMPH,0.8880865573883057
95,ABCA12,ASPM,0.8865145444869995
96,BRCA2,CCDC138,0.8854700326919556
97,ABCA3,ADM,0.878221869468689
98,BPTF,C1S,0.8758434057235718
99,BACH1,BRCA2,0.8745155334472656
100,ADCY8,ATP2B1,0.8728116154670715
101,ACY1,APOB,0.8706353902816772
102,ACY1,ANKFY1,0.8669366836547852
103,ABCA12,ABI1,0.8636535406112671
104,ABCA12,ADAMTSL4,0.8609910011291504
105,ABCA3,AK1,0.8589246273040771
106,BRCA2,C1S,0.8583312630653381
107,ABCA3,APEX1,0.8508780002593994
108,ADCY8,BIRC6,0.850054919719696
109,BACH1,BRCA1,0.8411719799041748
110,ADCY8,APEX1,0.8410763740539551
111,BACH1,BOP1,0.8394859433174133
112,ABCA12,ADM,0.8374660015106201
113,BRCA2,CACNA1G,0.8360717296600342
114,ADCY8,BLM,0.8327987194061279
115,ADCY8,CAMK1D,0.8323849439620972
116,BRCA1,C1S,0.8290197849273682
117,BSG,CAMK1,0.8228373527526855
118,ABCA12,ANKFY1,0.8129315376281738
119,ABCA3,ACO2,0.8101205825805664
