,0,1,2
0,ABCC10,HIPK1,1.3718669414520264
1,CDA,CSK,1.3644235134124756
2,RIPK1,SLC29A2,1.333698034286499
3,MAP3K7,SLC29A2,1.3029972314834595
4,CDKL5,SLC29A2,1.2932476997375488
5,TYMS,UCK1,1.2231240272521973
6,CAMK1,CDA,1.2226080894470215
7,DCK,STYXL1,1.2224245071411133
8,ABCC10,CKS2,1.2145347595214844
9,ITPKC,RRM1,1.2121202945709229
10,CDA,FLT1,1.1936278343200684
11,SLC29A2,STYXL1,1.188901424407959
12,CSNK1D,SLC29A2,1.1869977712631226
13,ABCC10,MAPKAPK3,1.1721880435943604
14,DGKA,SLC28A1,1.162156581878662
15,CMPK1,STK17A,1.1521892547607422
16,FLT1,RRM1,1.152045488357544
17,ABCC10,GRK6,1.1470067501068115
18,MAP4K5,SLC28A1,1.1328892707824707
19,SLC28A1,TK2,1.1321289539337158
20,RBM12,SLC29A1,1.1298091411590576
21,FER,SLC28A1,1.1267813444137573
22,CKS2,SLC29A1,1.1266531944274902
23,DCK,MAPKAPK2,1.110097885131836
24,CAMK1D,SLC28A1,1.107395887374878
25,ABCC10,MAP2K7,1.104224443435669
26,PRKAG3,SLC28A1,1.1012802124023438
27,MAGI3,SLC29A1,1.0947084426879883
28,PRKD3,TYMS,1.0868548154830933
29,CDA,CSNK1E,1.084022045135498
30,KDR,SLC29A2,1.0836398601531982
31,CDA,PRKD2,1.0835659503936768
32,FER,TYMS,1.0821410417556763
33,CDC42BPA,CMPK1,1.0790398120880127
34,SLC28A1,STYXL1,1.0753250122070312
35,GRK6,SLC29A1,1.0750031471252441
36,GRK6,TYMS,1.0743622779846191
37,ABCC10,AURKAIP1,1.0734872817993164
38,DCK,PKMYT1,1.0715177059173584
39,DCK,PRKD3,1.0649203062057495
40,MAP4K5,TYMS,1.064841389656067
41,ABCC10,MARK1,1.0636892318725586
42,ASPM,TYMS,1.0511152744293213
43,PKMYT1,TYMS,1.0490926504135132
44,RIPK2,SLC28A1,1.0426530838012695
45,ABCC10,LMTK2,1.0423340797424316
46,CDA,TAB2,1.041704535484314
47,MAPKAPK2,TYMS,1.0401813983917236
48,CAMK1D,TYMS,1.0397261381149292
49,CALM1,SLC28A1,1.0392895936965942
50,MAP2K7,TYMS,1.0373034477233887
51,ABCB1,KHK,1.0340676307678223
52,PRKD2,RRM1,1.0328723192214966
53,SLC29A2,TAB2,1.031880259513855
54,SLC29A1,STYXL1,1.030773401260376
55,ABCB1,AK1,1.0282692909240723
56,CDKN2A,SLC28A1,1.0247770547866821
57,ABCC10,CALM1,1.0230129957199097
58,CAMK1D,SLC29A1,1.0204966068267822
59,CDKN2A,TYMS,1.02024245262146
60,SPHK1,TYMS,1.01711905002594
61,CDKL5,CMPK1,1.014603614807129
62,DCK,SNRK,1.0114660263061523
63,AURKAIP1,SLC29A1,1.0062397718429565
64,ABCC10,NEK6,1.0058141946792603
65,ABCB1,CSNK1D,1.0043975114822388
66,ABCC10,HCK,1.0036168098449707
67,CKS2,CMPK1,1.0023030042648315
68,RRM1,TNNI3K,0.9993522763252258
69,DCK,PRKAG3,0.9963026642799377
70,ABCC10,SNRK,0.9939725995063782
71,PANK2,SLC29A1,0.9878053069114685
72,PLK3,TYMS,0.9875552654266357
73,DAPK2,SLC29A2,0.9856368899345398
74,CMPK1,SPHK1,0.9776873588562012
75,CDA,HCK,0.9761039018630981
76,ABCB1,LMTK2,0.9760458469390869
77,CMPK1,KHK,0.9738036394119263
78,ABCB1,PRKD3,0.9701844453811646
79,SLC28A1,WNK4,0.9667982459068298
80,PLK3,RRM1,0.9664286375045776
81,ABCC10,PANK2,0.9655295610427856
82,AURKAIP1,RRM1,0.9648162722587585
83,CDA,SNRK,0.9630444049835205
84,CMPK1,LMTK2,0.9616895914077759
85,SLC28A1,TAB2,0.9607489109039307
86,CDA,KDR,0.958631157875061
87,CDA,NEK6,0.9579698443412781
88,RIPK4,SLC28A1,0.9576789736747742
89,SLC29A1,SMAD4,0.9574383497238159
90,CSK,RRM1,0.9572377800941467
91,EPHB1,SLC28A1,0.9563888907432556
92,RRM1,TAOK3,0.9547240734100342
93,NEK6,TYMS,0.954682469367981
94,SNRK,TYMS,0.9543653726577759
95,DAPK2,DCK,0.9539318680763245
96,CALM1,RRM1,0.9520701169967651
97,CMPK1,DGKA,0.9479758143424988
98,PDPK1,SLC28A1,0.946689248085022
99,CMPK1,VRK3,0.940578818321228
100,TYMS,VRK3,0.9363365173339844
101,AURKA,SLC29A1,0.9358937740325928
102,ATR,CDA,0.9346070885658264
103,CMPK1,WNK4,0.9342585802078247
104,HCK,SLC29A1,0.930809736251831
105,RRM1,STYXL1,0.9272438287734985
106,ABCB1,PRKAG3,0.9156388640403748
107,ABCB1,CAMK1D,0.9129454493522644
108,SLC29A1,TAB2,0.9071674346923828
109,CMPK1,RIPK2,0.9033188819885254
110,ABCB1,AURKAIP1,0.8982496857643127
111,CMPK1,PLK3,0.8981685638427734
112,EPHB1,SLC29A1,0.8932301998138428
113,ABCC10,PDPK1,0.8797735571861267
114,CDA,DAPK2,0.8776451349258423
115,PARP1,TP53,0.8740944266319275
116,CDA,EPHB1,0.8718570470809937
117,DCK,RIPK4,0.866295576095581
118,ABCB1,PDPK1,0.863394021987915
119,ABCB1,HCK,0.8578702211380005
120,PI4K2A,SLC29A2,0.8526954054832458
121,CDA,RIPK4,0.8513356447219849
122,DAPK2,SLC29A1,0.8382205963134766
123,ABCB1,RIPK4,0.8381072282791138
