,0,1,2
0,PANK2,SLC28A1,1.0933507680892944
1,CSNK1E,DCK,1.0766692161560059
2,SLC28A1,SNRK,1.0654979944229126
3,ITPKC,SLC29A2,1.059648036956787
4,CDKL5,SLC29A1,1.0506572723388672
5,FER,SLC29A1,1.0463762283325195
6,PKIA,SLC28A1,1.0302363634109497
7,DAPK2,SLC29A1,1.0158348083496094
8,CAMK1,SLC29A1,1.0122016668319702
9,CAMK1D,CMPK1,1.0118497610092163
10,CMPK1,GRK6,1.0080660581588745
11,AURKAIP1,SLC28A1,1.003798246383667
12,ABCC10,WNK4,1.003240704536438
13,LMTK2,SLC29A1,1.0024089813232422
14,EPHB1,SLC29A2,0.9919533729553223
15,SLC28A1,TAB2,0.9904020428657532
16,CMPK1,SNRK,0.9882189035415649
17,AURKAIP1,DCK,0.9836263656616211
18,ABCC10,PDPK1,0.9818037748336792
19,CDC42BPA,SLC29A2,0.967975378036499
20,PRKAG3,SLC29A2,0.9673552513122559
21,ATR,SLC29A2,0.9617410898208618
22,SLC29A2,TNNI3K,0.9611997604370117
23,ABCC10,AURKA,0.9606770277023315
24,CDA,TAOK3,0.9585185647010803
25,CDA,MAPKAPK3,0.9507625699043274
26,CDA,RIPK4,0.948289692401886
27,SLC29A2,TAB2,0.9471111297607422
28,DCK,RIPK4,0.9403451085090637
29,RIPK4,RRM1,0.9389028549194336
30,DCK,STK17A,0.9372859001159668
31,PKMYT1,SLC29A2,0.9366337656974792
32,CSK,DCK,0.9352033138275146
33,CMPK1,DAPK2,0.9343783855438232
34,SLC28A1,UCK1,0.9315117001533508
35,HIPK1,SLC29A1,0.9313747882843018
36,MAPKAPK2,SLC28A1,0.9301376938819885
37,MAGI3,SLC29A2,0.9293807744979858
38,HCK,SLC28A1,0.9293095469474792
39,SLC29A1,TNNI3K,0.9284123182296753
40,CKS2,SLC29A1,0.9266985058784485
41,CDKN2A,CMPK1,0.9252586364746094
42,SLC28A1,TYRO3,0.9233792424201965
43,CDA,PKIA,0.922556459903717
44,CDA,CSNK1D,0.9205185174942017
45,DCK,MAP3K7,0.9193152189254761
46,CDA,EPHB1,0.9191129207611084
47,DCK,UCK1,0.916903018951416
48,CALM1,SLC29A2,0.9140855669975281
49,ABCC10,TK2,0.9137258529663086
50,ABCC10,CSK,0.9136265516281128
51,CMPK1,STK17A,0.9126014709472656
52,SLC28A1,STYXL1,0.9119807481765747
53,SLC29A1,TAB2,0.9111831188201904
54,MAPKAPK3,TYMS,0.9084839224815369
55,CSNK1D,TYMS,0.9060581922531128
56,CMPK1,RIPK4,0.9028202891349792
57,SLC29A1,TAOK3,0.9021779298782349
58,RIPK2,SLC29A2,0.9010741114616394
59,CDC42BPA,TYMS,0.9006143808364868
60,ABCC10,SPHK1,0.899455189704895
61,STK17A,TYMS,0.8992381691932678
62,MAP4K5,RRM1,0.8957962393760681
63,DCK,STYXL1,0.8926230669021606
64,SLC29A2,TYRO3,0.8852560520172119
65,DGKA,SLC29A1,0.8838471174240112
66,CDA,MAGI3,0.8821169137954712
67,CDA,KHK,0.881013035774231
68,MAP4K5,TYMS,0.8786933422088623
69,RRM1,TAB2,0.8773561716079712
70,ATR,TYMS,0.8762484788894653
71,ABCC10,KDR,0.8745983839035034
72,PRKD3,SLC28A1,0.8727953433990479
73,SLC29A2,TK2,0.8708251714706421
74,CDKN2A,TYMS,0.8689783811569214
75,DCK,KHK,0.8666691780090332
76,SLC29A2,STYXL1,0.8664695620536804
77,ABCB1,MAP2K7,0.8644658327102661
78,ABCC10,DGKA,0.8637681603431702
79,RIPK2,SLC29A1,0.8583091497421265
80,CDA,FLT1,0.8534125685691833
81,KHK,TYMS,0.8526625037193298
82,PRKAG3,TYMS,0.8507359027862549
83,PRKAG3,RRM1,0.8479645848274231
84,ABCC10,CALM1,0.8460921049118042
85,MAPKAPK2,RRM1,0.843620777130127
86,ABCB1,LMTK2,0.8432437181472778
87,MARK1,SLC29A1,0.8410279750823975
88,MAGI3,TYMS,0.8375455141067505
89,PLK3,SLC29A1,0.8369737863540649
90,CMPK1,SPHK1,0.8357833623886108
91,FLT1,RRM1,0.8349385261535645
92,SLC29A1,STYXL1,0.8348945379257202
93,CDA,HCK,0.8333223462104797
94,DGKA,RRM1,0.8273711800575256
95,CMPK1,HIPK1,0.8272913098335266
96,CMPK1,FLT1,0.8264560103416443
97,RIPK1,RRM1,0.8232485055923462
98,RIPK1,TYMS,0.8232375383377075
99,HCK,RRM1,0.8226983547210693
100,ABCC10,PRKD3,0.8155124187469482
101,MARK1,TYMS,0.8098639249801636
102,DCK,MARK1,0.8095042705535889
103,CMPK1,MAPKAPK2,0.8091728687286377
104,NEK6,SLC29A2,0.805409848690033
105,CALM1,RRM1,0.8048107028007507
106,RRM1,STYXL1,0.8048019409179688
107,RIPK2,TYMS,0.8031777739524841
108,MARK1,RRM1,0.8030077219009399
109,ABCB1,MAP3K7,0.8021671772003174
110,ABCB1,AURKA,0.8010951280593872
111,CMPK1,RIPK2,0.7991232872009277
112,CMPK1,KDR,0.798974871635437
113,CMPK1,RIPK1,0.7988767623901367
114,KDR,RRM1,0.7926615476608276
115,PLK3,RRM1,0.7903680205345154
116,SLC29A2,STK33,0.7903635501861572
117,CDA,PLK3,0.7892640233039856
118,ABCB1,TK2,0.7830281257629395
119,KDR,TYMS,0.7801684737205505
120,RRM1,SPHK1,0.7788741588592529
121,ABCB1,CKS2,0.7745006084442139
122,ABCB1,CSK,0.7729796171188354
123,CMPK1,STK33,0.763553261756897
124,ABCB1,HIPK1,0.7630565166473389
125,TYMS,SPHK1,0.7617156505584717
126,NEK6,SLC29A1,0.761484682559967
127,ABCB1,PRKAG3,0.75384521484375
128,CMPK1,PLK3,0.753313422203064
129,CMPK1,PRKD3,0.7494663000106812
130,STK33,TYMS,0.7301146984100342
131,ABCB1,RIPK1,0.7286219000816345
132,ABCB1,HCK,0.7198237776756287
133,NEK6,RRM1,0.7170642018318176
134,RRM1,STK33,0.716452956199646
135,DCK,NEK6,0.6964855194091797
136,ABCB1,STK33,0.6835983991622925
137,ABCB1,PRKD3,0.6712281703948975
138,ABCB1,CALM1,0.669952929019928
139,ABCB1,NEK6,0.6152938604354858
140,ABCC10,AKT1,0.20018073916435242
141,MMP28,TIPARP,0.19318100810050964
142,ABCC10,PIK3CA,0.16819538176059723
143,SLC28A1,PIK3CA,0.16150477528572083
144,SLC29A2,PIK3CA,0.15785998106002808
145,AKT1,SLC29A2,0.15775513648986816
146,CMPK1,PIK3CA,0.15247511863708496
147,SLC29A1,PIK3CA,0.14404867589473724
148,CDA,PIK3CA,0.1405808925628662
149,MAPK1,SLC29A2,0.13942354917526245
150,CUX1,MDM2,0.13915561139583588
151,ABCC10,MAPK1,0.1349829137325287
152,AKT1,SLC28A1,0.13324663043022156
153,DCK,PIK3CA,0.13044404983520508
154,BCL2,MDM2,0.13038742542266846
155,AKT1,MDM2,0.12802274525165558
156,MAPK1,SLC28A1,0.1251731961965561
157,ABCC10,PARP1,0.12502771615982056
158,AKT1,SLC29A1,0.11876124143600464
159,AKT1,DCK,0.11769215762615204
160,CMPK1,MAPK1,0.11595527082681656
161,AKT1,CMPK1,0.11569035053253174
162,SLC29A2,PARP1,0.11441943794488907
163,AK1,RPS6KL1,0.1143999919295311
164,MAPK1,SLC29A1,0.11404697597026825
165,CMPK1,PARP1,0.1135602742433548
166,SLC28A1,PARP1,0.11173060536384583
167,CUX1,TIPARP,0.11105939000844955
168,CUX1,MMP28,0.10933634638786316
169,RRM1,PIK3CA,0.10735131055116653
170,DCK,PARP1,0.1064927950501442
171,SLC29A1,PARP1,0.10590948164463043
172,AKT1,CDA,0.10566820204257965
173,CDA,MAPK1,0.10488223284482956
174,AKT1,TIPARP,0.10446076095104218
175,CDA,PARP1,0.10406094044446945
176,ABCB1,AKT1,0.10398685932159424
177,AKT1,MMP28,0.1024145856499672
178,BCL2,MMP28,0.09984394162893295
179,RPS6KL1,WNK4,0.09881176799535751
180,BCL2,TIPARP,0.09870254993438721
181,TK2,TNNI3K,0.09762411564588547
182,RRM1,PARP1,0.09742090851068497
183,RPS6KL1,TK2,0.09704573452472687
184,AKT1,RRM1,0.09604977816343307
185,DCK,MAPK1,0.09574739634990692
186,AK1,STK17A,0.09499491751194
187,TYMS,PIK3CA,0.09192214161157608
188,WNK4,RPS6KA2,0.09180743247270584
189,ADM,CUX1,0.0910368338227272
190,AK1,MAPK1,0.08830010145902634
191,AK1,AKT1,0.0875580906867981
192,TK2,SPHK1,0.08744814246892929
193,TYMS,PARP1,0.08645839989185333
194,MDM2,PIK3CA,0.08636415004730225
195,AK1,PIK3CA,0.08610127866268158
196,AK1,SPHK1,0.08480513095855713
197,AK1,PDPK1,0.08332458138465881
198,AK1,CSK,0.08304436504840851
199,AK1,TNNI3K,0.08207077533006668
200,AK1,KDR,0.0816001445055008
201,ABCC10,EGFR,0.08121708780527115
202,AURKA,TK2,0.08069919794797897
203,AK1,EGF,0.08058226853609085
204,ABCB1,PARP1,0.08044695109128952
205,EGFR,SLC29A2,0.08030864596366882
206,AK1,SNRK,0.08002810180187225
207,WNK4,PIK3CA,0.07997357845306396
208,ADM,BCL2,0.07983613759279251
209,ADM,AKT1,0.0789933055639267
210,ABCB1,PIK3CA,0.07886019349098206
211,AK1,EGFR,0.07854670286178589
212,AK1,RPS6KA2,0.07762372493743896
213,AK1,PRKAG3,0.07759668678045273
214,STK17A,WNK4,0.07728322595357895
215,MAPKAPK2,WNK4,0.07691067457199097
216,AURKA,WNK4,0.07682096213102341
217,MAPKAP1,TK2,0.07533658295869827
218,AK1,LMTK2,0.07516217231750488
219,TK2,PIK3CA,0.07499866187572479
220,TNNI3K,WNK4,0.07464556396007538
221,AK1,TK2,0.07463914901018143
