,0,1,2
0,AK1,DCK,1.3771982192993164
1,IGF1,WRAP53,1.3748915195465088
2,KDR,RRM1,1.3579952716827393
3,BID,MT1X,1.3372180461883545
4,NHP2,ZBTB32,1.3182306289672852
5,DGKA,SLC29A2,1.313347339630127
6,KHK,SLC29A2,1.3119895458221436
7,IGF1,POLR2A,1.3071911334991455
8,CDA,UCK1,1.3014020919799805
9,CETN2,POLM,1.2965409755706787
10,CETN2,POLD4,1.2784385681152344
11,POLM,SSBP1,1.2709943056106567
12,H2AC8,SESN2,1.2695040702819824
13,H2AC8,IGFBP3,1.2655510902404785
14,PRKD3,TYMS,1.2655246257781982
15,ERCC1,ZBTB32,1.262249231338501
16,CKS2,SLC29A2,1.261864423751831
17,AURKAIP1,SLC29A1,1.258419156074524
18,RBX1,ZBTB32,1.2580537796020508
19,ERCC1,H2AC8,1.2361109256744385
20,TNFRSF10B,ZBTB32,1.2349646091461182
21,FLT1,SLC28A1,1.2346833944320679
22,CETN2,UNG,1.2339067459106445
23,DCK,RIPK4,1.2293274402618408
24,POLM,TNFRSF10B,1.2252413034439087
25,CAPRIN1,CYP3A5,1.2222557067871094
26,DCK,GRK6,1.2184935808181763
27,IGHMBP2,USP1,1.217563271522522
28,IGFBP3,POLD4,1.2129266262054443
29,IGHMBP2,TNFRSF10B,1.2121508121490479
30,CETN2,H4C1,1.2104440927505493
31,H4C1,IGHMBP2,1.2101829051971436
32,PRKAG3,SLC29A1,1.2089762687683105
33,ABCA3,LRRC37A3,1.206107258796692
34,DNTT,POLM,1.201601266860962
35,H2AC8,TNFRSF10B,1.2006107568740845
36,CDA,MAPKAPK3,1.1969114542007446
37,BID,SSBP1,1.1959054470062256
38,CETN2,NHP2,1.1919844150543213
39,CDA,RIPK4,1.1911778450012207
40,BID,UNG,1.1905691623687744
41,POLD4,XRCC2,1.1857435703277588
42,MT1X,POLE,1.1853995323181152
43,CAMK1,SLC28A1,1.1835298538208008
44,IGHMBP2,RAD23B,1.181800127029419
45,H2AC8,RBX1,1.1772549152374268
46,IGFBP3,UNG,1.1757161617279053
47,H2AC8,USP1,1.175062894821167
48,CDA,SNRK,1.173738718032837
49,LMTK2,TYMS,1.1675825119018555
50,ERCC1,POLD1,1.167158603668213
