,0,1,2
0,CMPK1,HCK,1.166184663772583
1,DCK,RIPK1,1.1204473972320557
2,DCK,FLT1,1.109647274017334
3,ABCC10,LMTK2,1.0899134874343872
4,DCK,GRK6,1.0880725383758545
5,MARK1,SLC29A2,1.0880078077316284
6,GRK6,SLC28A1,1.0792584419250488
7,DCK,PDPK1,1.075753927230835
8,CDA,TNNI3K,1.0732550621032715
9,SLC29A2,STK17A,1.0730243921279907
10,PI4K2A,SLC28A1,1.0639996528625488
11,CSNK1D,SLC28A1,1.061980128288269
12,ABCC10,MAGI3,1.0579932928085327
13,CSK,TYMS,1.0545222759246826
14,CMPK1,LMTK2,1.0533208847045898
15,CDA,PRKAG3,1.0530712604522705
16,CKS2,CMPK1,1.052178144454956
17,CMPK1,PRKD2,1.0486860275268555
18,NEK6,SLC28A1,1.0451843738555908
19,MAPKAPK3,SLC28A1,1.0450034141540527
20,PKIA,SLC29A2,1.0413271188735962
21,ABCC10,KHK,1.0409655570983887
22,DCK,MAPKAPK2,1.0332512855529785
23,PAK1,SLC29A2,1.0297454595565796
24,SLC29A1,STK17A,1.025752067565918
25,FLT1,TYMS,1.018638014793396
26,PRKD2,SLC29A1,1.0167337656021118
27,PI4K2A,RRM1,1.013249397277832
28,CKS2,RRM1,1.0131031274795532
29,CDKL5,RRM1,1.0128142833709717
30,GRK6,SLC29A1,1.0127238035202026
31,EPHB1,RRM1,1.0126135349273682
32,PDPK1,SLC29A1,1.0122867822647095
33,MAPKAPK3,SLC29A1,1.0076922178268433
34,PDPK1,TYMS,1.0070443153381348
35,CSK,DCK,1.0006474256515503
36,MAP3K7,RRM1,0.9985705614089966
37,CDA,TK2,0.9974702596664429
38,DAPK2,SLC28A1,0.9942506551742554
39,ABCC10,CAMK1,0.9908813238143921
40,KDR,RRM1,0.9870630502700806
41,CMPK1,FER,0.9835353493690491
42,SLC29A1,UCK1,0.9831926822662354
43,SLC28A1,TAOK3,0.9830063581466675
44,PAK1,SLC29A1,0.9828814268112183
45,AURKAIP1,SLC29A2,0.9827107191085815
46,SLC29A2,TAOK3,0.9781706929206848
47,KDR,TYMS,0.9753581285476685
48,AURKA,SLC29A2,0.9749472141265869
49,AURKAIP1,CMPK1,0.9745120406150818
50,RRM1,SNRK,0.9729208946228027
51,TK2,TYMS,0.9725580215454102
52,SNRK,TYMS,0.968238115310669
53,PRKD3,TYMS,0.9649779796600342
54,ABCB1,PANK2,0.9631553888320923
55,CDA,NEK6,0.9620928168296814
56,CDA,MAPKAP1,0.9619221687316895
57,ABCB1,MAPKAP1,0.9614149928092957
58,ITPKC,RRM1,0.9601725339889526
59,CDA,PRKD3,0.9594230651855469
60,SLC29A2,WNK4,0.956856906414032
61,CDA,ITPKC,0.9563599824905396
62,CDA,MAP3K7,0.9554437398910522
63,ABCC10,MAP3K7,0.953791618347168
64,CMPK1,WNK4,0.9525967836380005
65,DGKA,SLC29A2,0.9473720788955688
66,CALM1,CMPK1,0.9462298154830933
67,CDA,CDKL5,0.9441180229187012
68,ABCC10,MAPKAPK2,0.9417152404785156
69,CALM1,SLC28A1,0.9390287399291992
70,TAOK3,TYMS,0.9368112683296204
71,SLC28A1,STYXL1,0.9328578114509583
72,DCK,DGKA,0.9327142238616943
73,CAMK1D,SLC28A1,0.9321466684341431
74,ABCC10,FER,0.9311033487319946
75,CAMK1,CDA,0.9307785034179688
76,SLC29A2,STYXL1,0.925127387046814
77,CMPK1,DGKA,0.9248427748680115
78,HIPK1,RRM1,0.9221957325935364
79,CMPK1,TAB2,0.9213960766792297
80,CDKN2A,RRM1,0.9184677004814148
81,CDKN2A,TYMS,0.9181970357894897
82,AK1,SLC29A2,0.9169758558273315
83,CDA,DAPK2,0.9151383638381958
84,CDC42BPA,DCK,0.914548397064209
85,CDC42BPA,SLC29A1,0.9142305850982666
86,AURKA,TYMS,0.9091824293136597
87,CDC42BPA,RRM1,0.90826416015625
88,SLC28A1,TAB2,0.9075596332550049
89,ABCB1,CDKL5,0.906873345375061
90,SLC29A2,TAB2,0.9067550897598267
91,ABCB1,FER,0.9028123617172241
92,ABCC10,MARK1,0.902116060256958
