,0,1,2
0,CKS2,SLC29A2,1.1800718307495117
1,MAP3K7,TYMS,1.1622965335845947
2,HCK,TYMS,1.1614668369293213
3,PRKAG3,SLC29A1,1.1497348546981812
4,PRKD3,SLC29A2,1.1357495784759521
5,CKS2,DCK,1.131597638130188
6,PAK1,SLC28A1,1.130955696105957
7,MAP2K7,SLC29A2,1.1222560405731201
8,FER,SLC28A1,1.10452401638031
9,CAMK1,SLC29A2,1.0939788818359375
10,RIPK2,SLC28A1,1.0939098596572876
11,NEK6,TYMS,1.092477560043335
12,CDKL5,SLC28A1,1.080528974533081
13,DCK,MAPKAP1,1.0681627988815308
14,DCK,SNRK,1.066998839378357
15,DCK,PI4K2A,1.0643938779830933
16,ABCC10,SNRK,1.0637785196304321
17,DCK,TYRO3,1.0637459754943848
18,PRKD3,RRM1,1.062727928161621
19,DCK,RIPK4,1.060312271118164
20,SLC29A2,TAB2,1.0593838691711426
21,CDA,STK17A,1.056291937828064
22,LMTK2,SLC29A2,1.0539946556091309
23,CALM1,TYMS,1.0525933504104614
24,ABCC10,TNNI3K,1.0506744384765625
25,CDKL5,TYMS,1.0475190877914429
26,CAMK1,DCK,1.037792444229126
27,KDR,SLC29A1,1.0245386362075806
28,CMPK1,MARK1,1.0237129926681519
29,ABCC10,STK33,1.0211873054504395
30,DAPK2,RRM1,1.0210305452346802
31,CDA,TAB2,1.0192317962646484
32,EPHB1,SLC29A1,1.010329008102417
33,CSK,SLC28A1,1.0096750259399414
34,SLC29A1,TAB2,1.0076954364776611
35,ABCC10,CSNK1E,1.006714105606079
36,SLC28A1,TAB2,1.0030940771102905
37,DGKA,TYMS,1.0007524490356445
38,CDA,RIPK1,0.9987412095069885
39,LMTK2,SLC28A1,0.9976495504379272
40,KDR,RRM1,0.9974074959754944
41,MAPKAPK3,RRM1,0.9966270327568054
42,ABCC10,DAPK2,0.9942909479141235
43,LMTK2,RRM1,0.9929970502853394
44,CSK,SLC29A1,0.9920397996902466
45,PKMYT1,TYMS,0.9879340529441833
46,PANK2,RRM1,0.9859986305236816
47,AK1,CMPK1,0.9782145023345947
48,KDR,TYMS,0.9767840504646301
49,PLK3,SLC28A1,0.9759013652801514
50,DCK,EPHB1,0.9721353054046631
51,CDA,PI4K2A,0.970192551612854
52,MAP4K5,SLC29A2,0.9641807079315186
53,CDA,PRKD2,0.9638259410858154
54,KHK,SLC28A1,0.9626950621604919
55,CAMK1D,SLC29A1,0.9626823663711548
56,CMPK1,PDPK1,0.9625431299209595
57,CDKN2A,TYMS,0.9619276523590088
58,ABCC10,GRK6,0.9590158462524414
59,ABCB1,RIPK4,0.9584789276123047
60,CDA,RIPK2,0.9579429626464844
61,ABCB1,PDPK1,0.9578505754470825
62,KHK,RRM1,0.9576460719108582
63,CMPK1,RIPK4,0.9561740159988403
64,ABCB1,PRKD2,0.9549980163574219
65,CDA,RIPK4,0.9526116251945496
66,CDA,STK33,0.9518824815750122
67,CAMK1D,TYMS,0.950363039970398
68,RPS6KL1,SLC29A2,0.9498411417007446
69,ABCC10,CDKL5,0.9489831924438477
70,ABCB1,ITPKC,0.9478551149368286
71,ABCB1,TNNI3K,0.9445509910583496
72,DCK,MAPKAPK3,0.9441366195678711
73,ATR,SLC29A1,0.9431728720664978
74,CSNK1D,DCK,0.9430416822433472
75,CMPK1,TK2,0.9422132968902588
76,PLK3,TYMS,0.9419546723365784
77,CSK,DCK,0.9402258992195129
78,CDA,FER,0.9397099614143372
79,CDA,GRK6,0.9351246356964111
80,AURKAIP1,SLC29A1,0.9317736029624939
81,CDA,HIPK1,0.9317694902420044
82,RRM1,TAB2,0.9276668429374695
83,RRM1,TAOK3,0.926841139793396
84,ATR,SLC28A1,0.9216639399528503
85,SLC28A1,TK2,0.9214214086532593
86,SLC29A2,VRK3,0.9169902801513672
87,ABCB1,GRK6,0.9144489765167236
88,CMPK1,MAP2K7,0.9132970571517944
89,SLC29A2,STYXL1,0.912673830986023
90,CMPK1,STYXL1,0.908311128616333
91,RPS6KL1,SLC28A1,0.905239462852478
92,ABCC10,AK1,0.9030789136886597
93,ABCB1,DGKA,0.900469183921814
94,AURKAIP1,RRM1,0.9003998041152954
95,ATR,CMPK1,0.8997396230697632
96,ABCC10,PLK3,0.8978915214538574
97,ATR,RRM1,0.8973513841629028
98,TYMS,SPHK1,0.8925339579582214
99,RRM1,SPHK1,0.892386257648468
100,ABCC10,PANK2,0.8923389315605164
101,CSNK1D,RRM1,0.8919135332107544
102,ABCB1,CAMK1,0.8906751871109009
103,SLC29A1,STYXL1,0.8867080807685852
104,SLC29A2,UCK1,0.8854748010635376
105,CMPK1,EPHB1,0.8847126364707947
106,CMPK1,UCK1,0.8834874629974365
107,CDA,CDKN2A,0.8828641772270203
108,SLC28A1,STYXL1,0.879040002822876
109,TYMS,UCK1,0.8782014846801758
110,CMPK1,PKMYT1,0.8781640529632568
111,RPS6KL1,TYMS,0.8755472898483276
112,CMPK1,MAPKAPK3,0.8726531267166138
113,CMPK1,PANK2,0.8670730590820312
114,ABCC10,CSNK1D,0.8662965297698975
115,CDA,VRK3,0.8541705012321472
116,ABCB1,CALM1,0.8525282740592957
117,CDC42BPA,SLC28A1,0.8482829928398132
118,AURKAIP1,CDA,0.8467916250228882
119,CMPK1,RPS6KL1,0.8434427976608276
120,AURKA,DCK,0.8403910398483276
121,ABCB1,AK1,0.8385635614395142
122,AURKA,SLC28A1,0.8358839750289917
123,CDC42BPA,CMPK1,0.8341282606124878
124,AURKA,SLC29A1,0.8301743268966675
125,ABCB1,CAMK1D,0.8287294507026672
126,ABCC10,MAP4K5,0.8261885046958923
127,RRM1,STYXL1,0.8249499797821045
128,CDA,CSK,0.8243927359580994
129,RRM1,VRK3,0.8192137479782104
130,AURKA,RRM1,0.8063832521438599
131,ABCB1,CSNK1D,0.7989625930786133
132,ABCB1,KHK,0.798276424407959
133,CMPK1,MAP4K5,0.7950208187103271
134,CDA,MAP4K5,0.7858174443244934
135,ABCC10,CDC42BPA,0.7172383069992065
136,CDA,CDC42BPA,0.7008844614028931
137,ABCC10,AURKA,0.6990346908569336
138,ABCB1,CDC42BPA,0.6881805658340454
139,ABCB1,AURKA,0.6430946588516235
140,ADM,TIPARP,0.6399065256118774
141,ADM,MMP28,0.6362609267234802
142,EGFR,RPS6KA2,0.38965529203414917
143,EGFR,MAPK1,0.3866238594055176
144,AKT1,BCL2,0.36987999081611633
145,BCL2,PARP1,0.36383622884750366
146,PIK3CA,PARP1,0.3578338325023651
147,AKT1,PIK3CA,0.3443300426006317
148,AKT1,SLC29A2,0.28142938017845154
149,AKT1,PARP1,0.2701023519039154
150,AKT1,SLC28A1,0.26464998722076416
151,AKT1,RRM1,0.2406160682439804
152,AKT1,CMPK1,0.21611759066581726
153,AKT1,DCK,0.21020472049713135
154,AKT1,TYMS,0.2036142349243164
155,ABCC10,AKT1,0.19679245352745056
156,MAPK1,SLC29A2,0.1840616762638092
157,AKT1,SLC29A1,0.18356943130493164
