,0,1,2
0,IGHMBP2,ZBTB32,1.3852906227111816
1,UNG,ZBTB32,1.293201208114624
2,CYP3A4,SPTB,1.2588422298431396
3,KHK,TYMS,1.245943307876587
4,CYP1A2,LRRC37A3,1.2455360889434814
5,AKT2,HMGA1,1.2436614036560059
6,H2AC8,POLM,1.2431267499923706
7,NAE1,TP53,1.238917589187622
8,CETN2,H2AC8,1.2363495826721191
9,CIT,STMN1,1.2328276634216309
10,BID,H2AC8,1.2328040599822998
11,COL3A1,CYP3A7,1.2319037914276123
12,CYP3A7,SPTB,1.2185964584350586
13,CYP3A4,TRIM24,1.2004320621490479
14,COL3A1,CYP2C9,1.190891981124878
15,POLM,SESN2,1.1874061822891235
16,MT1X,RAD23B,1.1857948303222656
17,HCRTR1,TPSAB1,1.179558277130127
18,GTF2H1,ZBTB32,1.1760501861572266
19,SLC22A1,TRIM24,1.1724507808685303
20,H2AC8,MT1X,1.171868085861206
21,CDK6,SSBP1,1.1632890701293945
22,BID,CETN2,1.16221284866333
23,SSBP1,WRAP53,1.1616466045379639
24,ABCC10,CAMK1,1.1577796936035156
25,IGF1,UNG,1.1567409038543701
26,MT1X,POLM,1.1546764373779297
27,H2AC8,IGHMBP2,1.1522724628448486
28,TNFRSF10B,UNG,1.147990107536316
29,CSK,SLC29A2,1.1434351205825806
30,ORM1,SPTB,1.1410980224609375
31,ABCC10,TYRO3,1.139902949333191
32,LMTK2,SLC28A1,1.1379932165145874
33,SESN2,WRAP53,1.1353063583374023
34,CAPRIN1,CYP3A4,1.1352999210357666
35,PMS2,ZBTB32,1.1339435577392578
36,IGFBP3,ZBTB32,1.1309452056884766
37,ALAD,CIT,1.1292169094085693
38,BID,IGF1,1.1285076141357422
39,RPS6KL1,SLC29A2,1.126093864440918
40,IGHMBP2,POLD4,1.12492835521698
41,POLD1,ZBTB32,1.1192595958709717
42,IGF1,POLD4,1.1169894933700562
43,CYP2C9,TRIM24,1.1140599250793457
44,H4C1,WRAP53,1.1127281188964844
45,CDA,WNK4,1.1113568544387817
46,CHEK1,TYMS,1.109358549118042
47,CDK6,CETN2,1.1033682823181152
48,RAD23B,RAD51,1.102738618850708
49,CSNK1D,TYMS,1.0996861457824707
50,MT1X,POLD4,1.0984995365142822
51,NHP2,SSBP1,1.0979071855545044
52,H4C1,POLD1,1.097714900970459
53,DNTT,ZBTB32,1.0966084003448486
54,MAPK12,PARP1,1.0949221849441528
55,ABCB1,STK17A,1.094706416130066
56,POLR2A,UNG,1.0946654081344604
57,ERCC1,RAD51,1.094505786895752
58,GTF2H1,POLM,1.0942180156707764
59,PPM1D,ZBTB32,1.0937798023223877
60,GTF2H1,USP1,1.0909967422485352
61,PIM1,STMN1,1.0894540548324585
62,ABCC10,STK33,1.089449167251587
63,ABCC10,GRK6,1.0866577625274658
64,MAPKAPK3,SLC28A1,1.086453914642334
65,SLC28A1,WNK4,1.0840837955474854
