,0,1,2
0,HIPK1,SLC28A1,1.304603099822998
1,CKS2,SLC28A1,1.278900146484375
2,ABCC10,STK17A,1.2352299690246582
3,LMTK2,SLC28A1,1.177659511566162
4,PRKAG3,SLC29A2,1.1368504762649536
5,CAMK1D,SLC29A2,1.1249691247940063
6,FLT1,SLC29A1,1.1081221103668213
7,TK2,TYMS,1.1007732152938843
8,CAMK1D,DCK,1.0984703302383423
9,MAP3K7,SLC29A1,1.0965638160705566
10,DGKA,TYMS,1.0956083536148071
11,CAMK1,SLC29A2,1.0953158140182495
12,AURKAIP1,CDA,1.089195728302002
13,MAPKAPK2,SLC28A1,1.0878939628601074
14,PLK3,SLC28A1,1.0848489999771118
15,CDKL5,DCK,1.083933711051941
16,HCK,SLC28A1,1.0771375894546509
17,DCK,STK33,1.075817346572876
18,ITPKC,SLC29A2,1.0743675231933594
19,DGKA,SLC29A1,1.0737384557724
20,ABCC10,FLT1,1.0684374570846558
21,ITPKC,TYMS,1.0681869983673096
22,PLK3,SLC29A2,1.0677891969680786
23,RIPK4,SLC29A1,1.0651328563690186
24,ABCC10,SPHK1,1.0623207092285156
25,CDKL5,TYMS,1.05892014503479
26,CAMK1,DCK,1.057159662246704
27,KHK,SLC29A2,1.0543558597564697
28,CDA,UCK1,1.0502595901489258
29,CDA,TAOK3,1.0473849773406982
30,AURKAIP1,TYMS,1.0445308685302734
31,RIPK1,SLC28A1,1.0304287672042847
32,CDC42BPA,SLC29A2,1.0300178527832031
33,KHK,TYMS,1.0244992971420288
34,CDA,LMTK2,1.020456075668335
35,ABCB1,TAOK3,1.0198190212249756
36,ABCB1,UCK1,1.019059181213379
37,ABCB1,CDKN2A,1.0182613134384155
38,PI4K2A,SLC29A1,1.0177102088928223
39,CSNK1E,SLC29A2,1.0150697231292725
40,CDC42BPA,TYMS,1.0142947435379028
41,CALM1,SLC29A2,1.012620449066162
42,DCK,SPHK1,1.0093178749084473
43,CMPK1,MAPKAPK3,1.0068023204803467
44,ATR,TYMS,1.0013904571533203
45,CMPK1,TNNI3K,1.0013127326965332
46,ABCB1,PKMYT1,0.9998940229415894
47,CDA,ITPKC,0.9972611665725708
48,ABCC10,PRKD3,0.9959660172462463
49,ABCC10,KHK,0.9907130002975464
50,CSNK1E,DCK,0.9897772073745728
51,CDA,RBM12,0.9868149757385254
52,CDA,PRKD3,0.9851236343383789
53,ABCB1,CDKL5,0.9842014312744141
54,DAPK2,SLC28A1,0.9835158586502075
55,SLC29A2,TK2,0.9812601804733276
56,ABCB1,DGKA,0.97835373878479
57,RIPK1,SLC29A1,0.9706416726112366
58,RIPK2,SLC29A1,0.9677344560623169
59,CALM1,CMPK1,0.9662514925003052
60,SLC29A2,UCK1,0.962237536907196
61,CDA,FER,0.9615720510482788
62,ABCC10,CDC42BPA,0.9596084356307983
63,DCK,MAP2K7,0.9594751596450806
64,KDR,RRM1,0.9586572647094727
65,SLC29A2,TNNI3K,0.9581718444824219
66,DCK,MARK1,0.9570894837379456
67,ABCC10,CSNK1E,0.9487979412078857
68,MAPKAP1,SLC29A1,0.9483771324157715
69,RPS6KL1,SLC29A1,0.9417865872383118
70,CSNK1D,SLC28A1,0.9410539865493774
71,ABCC10,SMAD4,0.9397335052490234
72,CDA,PANK2,0.9371739625930786
73,AK1,CDA,0.9343842267990112
74,ASPM,DCK,0.9280614852905273
75,FER,RRM1,0.9271143674850464
76,SLC28A1,TAB2,0.9257503747940063
77,AK1,SLC29A1,0.9226468801498413
78,SLC29A1,TAB2,0.9220613241195679
79,CMPK1,FER,0.9210472702980042
80,DAPK2,TYMS,0.9179149866104126
81,ASPM,CMPK1,0.9165802001953125
82,PDPK1,SLC29A1,0.9116204380989075
83,DCK,PRKD2,0.9078323245048523
84,CSNK1D,DCK,0.9072842597961426
85,SLC29A2,TAB2,0.9070448875427246
86,ABCB1,GRK6,0.9067603349685669
87,CDA,PKIA,0.9057943820953369
88,MAPKAP1,SLC29A2,0.9049584865570068
89,PANK2,RRM1,0.9043845534324646
90,SPHK1,TYMS,0.9039205312728882
91,CDA,RIPK4,0.9031269550323486
92,HCK,RRM1,0.9012420177459717
93,MAP4K5,RRM1,0.9003962278366089
94,ATR,SLC28A1,0.8980893492698669
95,ABCB1,MAP4K5,0.8968061804771423
96,DCK,PI4K2A,0.8865171670913696
97,ATR,SLC29A1,0.8848187923431396
98,DCK,GRK6,0.8840264081954956
99,ABCC10,STYXL1,0.8830670118331909
100,RIPK2,RRM1,0.8812592029571533
101,CMPK1,PKIA,0.8792997598648071
102,ABCB1,KDR,0.8725652694702148
103,RRM1,VRK3,0.8711814880371094
104,ABCC10,RIPK1,0.8710031509399414
105,AK1,TYMS,0.8687582015991211
106,ABCB1,RIPK1,0.8670199513435364
107,DCK,RIPK4,0.8656365871429443
108,CMPK1,GRK6,0.8646494150161743
109,DCK,PKIA,0.8640552163124084
110,CMPK1,RIPK4,0.8639441132545471
111,CMPK1,MAGI3,0.86247718334198
112,DCK,RIPK2,0.8623730540275574
113,ABCC10,DAPK2,0.8606915473937988
114,MAGI3,RRM1,0.8551181554794312
115,ASPM,RRM1,0.8483096361160278
116,ABCB1,RPS6KL1,0.8420184850692749
117,AURKA,DCK,0.8393226861953735
118,PAK1,TYMS,0.8379424810409546
119,CMPK1,MAP4K5,0.8349924087524414
120,DCK,RPS6KL1,0.8340534567832947
121,ABCC10,CSNK1D,0.8330347537994385
122,DCK,MAP4K5,0.8312694430351257
123,DCK,MAGI3,0.8290249109268188
124,CSNK1D,RRM1,0.826388955116272
125,ABCC10,RPS6KL1,0.8241201639175415
126,KRAS,TPP2,0.8174962401390076
127,SLC28A1,STYXL1,0.8136005401611328
128,CMPK1,DAPK2,0.8118495345115662
129,SLC29A1,STYXL1,0.8070690631866455
130,CMPK1,PDPK1,0.7990533113479614
131,SLC29A2,STYXL1,0.7969762086868286
132,KRAS,NAV3,0.7889162302017212
133,RRM1,TAB2,0.7823157906532288
134,ABCC10,PAK1,0.7808395028114319
135,AURKA,RRM1,0.7787038683891296
136,KRAS,RASGRF2,0.774863600730896
137,KRAS,SH3TC2,0.7729026079177856
138,KRAS,MTR,0.7726308107376099
139,KRAS,ST6GALNAC5,0.770361602306366
140,KRAS,PAMR1,0.7689539790153503
141,KRAS,RIOK1,0.7681804299354553
142,KRAS,MUC17,0.7655935287475586
143,KRAS,NPNT,0.7612686157226562
144,KRAS,OTOF,0.7595430016517639
145,AURKA,CMPK1,0.7520928978919983
146,CSK,DCK,0.7501249313354492
147,CSNK1G3,TP53,0.7293580770492554
148,KRAS,NRXN1,0.7283667325973511
149,CMPK1,MAPKAP1,0.7169017791748047
150,ABCC10,WNK4,0.7127123475074768
151,CDA,WNK4,0.7101720571517944
152,RPS6KA6,TP53,0.7092711329460144
153,KRAS,ZC3H13,0.7091389894485474
154,RRM1,STYXL1,0.7057083249092102
155,CSK,TYMS,0.7052264213562012
156,ABCA12,TP53,0.703447163105011
157,PAK3,TP53,0.7000648975372314
158,PHKA2,TP53,0.6895950436592102
159,ACVR2A,TP53,0.6878093481063843
160,DCK,MAPKAP1,0.6870498061180115
161,SLC29A1,WNK4,0.6825534105300903
162,PIK3CA,TP53,0.678376317024231
163,SLC29A2,WNK4,0.6757075190544128
164,ABCB1,AURKA,0.6637561917304993
