,0,1,2
0,DGKA,SLC28A1,1.2489733695983887
1,RPS6KL1,SLC29A2,1.2168385982513428
2,HIPK1,TYMS,1.1918444633483887
3,CDC42BPA,CMPK1,1.1848156452178955
4,PKIA,SLC28A1,1.1837947368621826
5,DCK,STK17A,1.1726455688476562
6,PRKD3,SLC29A1,1.1619760990142822
7,RIPK1,SLC29A2,1.1506588459014893
8,RIPK1,SLC28A1,1.140242099761963
9,ASPM,SLC29A2,1.1333106756210327
10,PRKAG3,SLC28A1,1.1322658061981201
11,RBM12,SLC29A1,1.131957769393921
12,DCK,STK33,1.1285440921783447
13,CKS2,CMPK1,1.1169666051864624
14,AURKAIP1,SLC29A1,1.1132984161376953
15,EPHB1,SLC28A1,1.1122016906738281
16,ABCC10,HIPK1,1.1087501049041748
17,PKMYT1,TYMS,1.1074045896530151
18,SLC29A2,STYXL1,1.0915240049362183
19,CMPK1,SPHK1,1.091118335723877
20,SLC29A2,STK17A,1.0906264781951904
21,SNRK,TYMS,1.090578556060791
22,MAGI3,SLC28A1,1.0843079090118408
23,CAMK1,SLC29A1,1.0823969841003418
24,CDKN2A,SLC28A1,1.082352876663208
25,MAPKAPK3,RRM1,1.0820285081863403
26,CDA,SNRK,1.0818967819213867
27,CDA,CSNK1E,1.0796844959259033
28,CDKN2A,TYMS,1.0773553848266602
29,ABCB1,KHK,1.07528555393219
30,CMPK1,LMTK2,1.0678058862686157
31,CSNK1D,SLC29A2,1.066577672958374
32,CDA,TAB2,1.0635218620300293
33,SLC28A1,STYXL1,1.059516429901123
34,ABCC10,ITPKC,1.0574240684509277
35,SLC29A1,TK2,1.053401231765747
36,PRKAG3,SLC29A1,1.049116611480713
37,RIPK2,SLC29A2,1.0468629598617554
38,PRKD2,SLC29A1,1.0428824424743652
39,ABCB1,STK33,1.03778076171875
40,MAGI3,SLC29A1,1.034898042678833
41,GRK6,TYMS,1.034530758857727
42,MAP3K7,SLC29A2,1.0330638885498047
43,MAP2K7,RRM1,1.0311325788497925
44,ABCC10,LMTK2,1.0296710729599
45,FLT1,SLC29A2,1.0279953479766846
46,ABCB1,MAPKAPK3,1.025299072265625
47,SPHK1,TYMS,1.018061876296997
48,CMPK1,ITPKC,1.017986536026001
49,ABCB1,PI4K2A,1.0169421434402466
50,FLT1,SLC28A1,1.0162343978881836
51,ABCC10,CKS2,1.0125088691711426
52,ABCC10,TNNI3K,1.0122592449188232
53,DCK,EPHB1,1.0056040287017822
54,ABCC10,MAP2K7,1.0039472579956055
55,SLC29A1,STYXL1,1.0035903453826904
56,PANK2,SLC29A1,1.0027992725372314
57,TYMS,VRK3,0.997782289981842
58,CALM1,DCK,0.997779130935669
59,CMPK1,TAOK3,0.9920768737792969
60,GRK6,SLC29A1,0.9906662106513977
61,CAMK1D,SLC28A1,0.9866906404495239
62,DCK,PANK2,0.9768860340118408
63,HCK,SLC29A2,0.9740681052207947
64,MAPKAPK2,TYMS,0.971813976764679
65,DCK,MAP3K7,0.9699591398239136
66,PAK1,SLC29A1,0.969103217124939
67,ABCC10,MAP3K7,0.9642436504364014
68,SLC29A2,TAB2,0.9641486406326294
69,CALM1,TYMS,0.9629192352294922
70,CAMK1D,TYMS,0.9624682664871216
71,SLC28A1,TNNI3K,0.9612239599227905
72,DAPK2,DCK,0.9579939842224121
73,CMPK1,RIPK2,0.9542986154556274
74,DAPK2,SLC29A2,0.9531795382499695
75,CDA,CSK,0.9529765844345093
76,MAPKAPK2,SLC29A2,0.9525932669639587
77,ABCB1,CKS2,0.9518558382987976
78,KDR,SLC29A2,0.9508837461471558
79,SLC28A1,TAB2,0.9392701387405396
80,ABCC10,GRK6,0.9353950023651123
81,ABCC10,CALM1,0.9326189160346985
82,CMPK1,KDR,0.9291331768035889
83,CAMK1D,SLC29A1,0.9287393093109131
84,PLK3,SLC28A1,0.9265587329864502
85,RIPK4,SLC29A1,0.9263440370559692
86,NEK6,SLC29A2,0.9254845976829529
87,CDA,DAPK2,0.9243084192276001
88,RRM1,STYXL1,0.920891284942627
89,DCK,FLT1,0.9175868034362793
90,CAMK1D,RRM1,0.9131191372871399
91,PLK3,TYMS,0.9085298180580139
92,ATR,CDA,0.9070895910263062
93,ABCC10,CSNK1D,0.9018932580947876
94,ABCB1,CSNK1D,0.8999335765838623
95,ABCC10,HCK,0.8988518714904785
96,MAPKAPK2,SLC29A1,0.8972278237342834
97,DAPK2,SLC29A1,0.8878744840621948
98,ATM,TP53,0.887448251247406
99,ABCB1,PLK3,0.8855901956558228
100,SLC29A1,TAB2,0.8827584385871887
101,ABCB1,GRK6,0.8795523643493652
102,AURKA,SLC28A1,0.8782056570053101
103,HCK,SLC29A1,0.8766317963600159
104,CMPK1,PLK3,0.8692894577980042
105,MAPKAP1,SLC28A1,0.8692721128463745
106,NEK6,TYMS,0.8691483736038208
107,ATR,DCK,0.8656241297721863
108,RRM1,TNNI3K,0.862472414970398
109,ABCB1,HCK,0.8609428405761719
110,PLK3,SLC29A1,0.8608438968658447
111,ATR,CMPK1,0.8571600914001465
112,CDA,TYRO3,0.8544619083404541
113,ABCC10,MAPKAP1,0.8530329465866089
114,CDA,RIPK4,0.8523362874984741
115,ABCB1,FLT1,0.851503849029541
116,CDA,NEK6,0.8509817123413086
117,KRAS,POLR3B,0.8474364280700684
118,MAPKAP1,RRM1,0.8457069396972656
119,RRM1,TAOK3,0.8363834619522095
120,RRM1,TAB2,0.8281463384628296
121,ABCB1,CAMK1D,0.825995922088623
122,ABCB1,RIPK4,0.8230977058410645
123,DCK,TYRO3,0.8211605548858643
124,DCK,MAPKAP1,0.8176230192184448
125,AURKA,SLC29A1,0.8153905272483826
126,DCK,NEK6,0.8125237822532654
127,DCK,RIPK4,0.8109370470046997
128,ABCB1,TYRO3,0.7946370840072632
129,CMPK1,RIPK4,0.7914353013038635
130,ABCB1,ATR,0.7668236494064331
131,KRAS,RIOK1,0.7411707639694214
132,KRAS,SH3TC2,0.7376022934913635
133,SLC29A1,TYRO3,0.7349473237991333
134,KRAS,NF2,0.7327280044555664
135,KRAS,RASGRF2,0.7321247458457947
136,KRAS,PAMR1,0.7289535403251648
137,KRAS,NPNT,0.7282025814056396
138,KRAS,MUC17,0.7235020399093628
139,KRAS,RREB1,0.7220401763916016
140,KRAS,MTR,0.7217309474945068
141,KRAS,SCN8A,0.7209782600402832
142,KRAS,OTOF,0.7199553847312927
143,RRM1,SLC28A1,0.7195326685905457
144,KRAS,PIK3CA,0.7181161046028137
145,KRAS,RUNX2,0.7165079116821289
146,KRAS,WASF3,0.7162068486213684
147,KRAS,RTEL1,0.713268518447876
148,KRAS,NRXN1,0.6996469497680664
149,ABCB1,RNF213,0.6907561421394348
150,CTNNB1,TP53,0.6771396994590759
151,RRM1,TYRO3,0.6719580292701721
152,CSNK1G3,TP53,0.6614692211151123
153,ABCA12,TP53,0.6531113386154175
154,PAK3,TP53,0.651746928691864
155,PARP1,TP53,0.570557177066803
156,ATR,TP53,0.5285099148750305
157,KRAS,RYR2,0.5267967581748962
158,AFTPH,KRAS,0.5219260454177856
159,EGFR,PIK3CA,0.5203115940093994
160,CRNN,KRAS,0.5167713165283203
161,ACVR2A,KRAS,0.5080987811088562
162,CACNA1A,KRAS,0.5054489970207214
163,AAMP,KRAS,0.504590630531311
164,KALRN,KRAS,0.5027783513069153
165,COPA,KRAS,0.5024924874305725
166,DOCK3,KRAS,0.5013599395751953
167,KDM5B,KRAS,0.4939797818660736
168,DIDO1,KRAS,0.4901401102542877
169,GRIN2B,KRAS,0.48949140310287476
170,DYSF,KRAS,0.4872138500213623
171,KRAS,MED23,0.4860195517539978
172,KRAS,SPHK1,0.4762957692146301
173,APC,PARP1,0.47499504685401917
174,MST1R,TP53,0.46250519156455994
175,KRAS,RAG1,0.45402777194976807
176,ABCC2,SLCO1B3,0.4518342614173889
177,CDCA8,KRAS,0.44843631982803345
178,MTOR,PIK3CA,0.4432377219200134
179,BCL2,MTOR,0.44250035285949707
180,BRD4,TP53,0.43180030584335327
181,ERCC3,KRAS,0.41886964440345764
182,ATM,BCL2,0.4097525477409363
183,EP400,KRAS,0.39684274792671204
184,GAS2L2,KRAS,0.39669269323349
185,ALK,MTOR,0.3934990167617798
186,AKT1,ATM,0.3828851282596588
187,MARK2,TP53,0.3808160424232483
188,KDM6A,TP53,0.38064461946487427
189,AKT1,EGFR,0.37334394454956055
190,BRCA2,MTOR,0.37232327461242676
191,HSP90AB1,TYMS,0.3694806396961212
192,KDR,PARP1,0.36782413721084595
193,KRAS,SMAD4,0.3668215572834015
194,BCL2,SLCO1B3,0.3632056713104248
195,HSP90AB1,SLC29A2,0.36041539907455444
196,PIK3CA,TP53,0.35717570781707764
197,ABCC2,BCL2,0.35049939155578613
198,EGFR,MDM2,0.3489651679992676
199,PBRM1,TP53,0.34867405891418457
200,HSP90AB1,SLC28A1,0.3406464159488678
201,HSP90AB1,RRM1,0.33975738286972046
202,ALK,ATM,0.3371526598930359
203,ATM,CUX1,0.3350812494754791
204,MDM2,PIK3CA,0.3327324390411377
205,AKT1,TP53,0.332191526889801
206,HMGCR,PARP1,0.3303099572658539
207,EGF,TP53,0.32564347982406616
208,KRAS,MRPS5,0.3204250633716583
209,KRAS,WNK4,0.32017427682876587
210,ADM,TP53,0.31898507475852966
211,BRCA2,PIK3CA,0.3187108039855957
212,BRCA2,EGFR,0.3179026246070862
213,KRAS,MAPKAPK2,0.3165940046310425
214,KRAS,PDPK1,0.3156691789627075
215,KRAS,PRKD3,0.3156670928001404
216,ALK,TP53,0.3155515491962433
217,KRAS,UCK1,0.3152482509613037
218,KRAS,MARK1,0.31431660056114197
219,APC,PIK3CA,0.31276383996009827
220,KRAS,MAP4K5,0.3116309642791748
221,POLR2A,TP53,0.30939632654190063
222,PARP1,TIPARP,0.30914247035980225
223,MMP28,TP53,0.3081381320953369
224,MAPK1,PARP1,0.3058154881000519
225,HSP90AA1,RRM1,0.30466967821121216
226,HSP90AA1,SLC29A2,0.30460894107818604
227,KRAS,STYXL1,0.30452239513397217
228,KRAS,STK17A,0.3042653799057007
229,GLI2,PARP1,0.3039739727973938
230,ALK,PIK3CA,0.3039361238479614
231,KRAS,SMARCA2,0.30336329340934753
232,CDA,HSP90AB1,0.3021059036254883
233,EGFR,HMGCR,0.3005613684654236
234,ATM,MMP28,0.2999381422996521
235,ATR,EGFR,0.29746145009994507
236,EIF5B,KRAS,0.29603439569473267
237,DCK,HSP90AB1,0.29575252532958984
238,KRAS,PI4K2A,0.29288366436958313
239,FH,MED23,0.2923169732093811
240,RPS6KA2,TP53,0.2917640209197998
241,ABCC10,HSP90AB1,0.2910614311695099
242,BCL2,EGFR,0.28606879711151123
243,ATR,PIK3CA,0.2834763526916504
244,APC,MTOR,0.2824614942073822
245,AURKA,NACA,0.28187936544418335
246,FBXW7,KRAS,0.28103160858154297
247,MDM2,TYMS,0.27995428442955017
248,ABCC2,CUX1,0.27677804231643677
249,ABCB1,HSP90AB1,0.27667236328125
250,KRAS,RIPK1,0.2750930190086365
251,PARP1,SOS1,0.2728577256202698
252,KRAS,TAOK3,0.2711469531059265
253,APC,MDM2,0.27058783173561096
254,EIF3C,NACA,0.2705351710319519
255,TP53,ZFPM2,0.2705327272415161
256,KRAS,PRKCD,0.26868849992752075
257,HSP90AA1,SLC28A1,0.26726973056793213
258,ATM,PBRM1,0.26593145728111267
259,DCK,PDE3A,0.26493221521377563
260,PHKA2,TP53,0.2649097442626953
261,KRAS,MAGI3,0.2638942003250122
262,KRAS,PRKAG3,0.2634773552417755
263,CMPK1,HSP90AB1,0.26316583156585693
264,AKT1,POLR2A,0.2619449496269226
265,MAPKAPK2,TP53,0.261677086353302
266,DCK,PTPRD,0.2593115270137787
267,ATM,MAPK1,0.2583402693271637
268,PARP1,PBRM1,0.25789567828178406
269,KRAS,TAB2,0.25729551911354065
270,KRAS,RPS6KA2,0.25694936513900757
271,APC,ATR,0.2566041350364685
272,HSP90AA1,TP53,0.25628989934921265
273,AKT1,BRCA2,0.2551829516887665
274,EGFR,KDR,0.2549985647201538
275,ATM,GLI2,0.2542228698730469
276,BCL2,RRM1,0.2538805603981018
277,HSP90AA1,PARP1,0.25332722067832947
278,KRAS,NACA,0.252483606338501
279,ADM,ATM,0.2521420121192932
280,RAD54L,TP53,0.25141993165016174
281,FBN1,KRAS,0.25031548738479614
282,KRAS,RIPK4,0.24972134828567505
283,ATM,KMT2D,0.24866043031215668
284,BCL2,HMGCR,0.2484995424747467
285,HSP90AA1,SLC29A1,0.24737396836280823
286,CUX1,MTOR,0.2462954819202423
287,PIK3CA,POLR2A,0.24626493453979492
288,APC,BRCA2,0.24552537500858307
289,AURKA,TP53,0.24412943422794342
290,CUX1,EGFR,0.24400830268859863
291,HERC5,RNF213,0.24185588955879211
292,ATR,MDM2,0.24184860289096832
293,MMP28,PARP1,0.24080979824066162
294,PTPRD,RNF213,0.24008971452713013
295,ATM,EPHA5,0.23975631594657898
296,ATM,SOS1,0.23972365260124207
297,KRAS,RBM12,0.23968708515167236
298,MAPK1,MTOR,0.23845800757408142
299,MAPKAP1,MTOR,0.23735511302947998
300,EGFR,GLI2,0.23599277436733246
301,ATM,TYMS,0.23488464951515198
302,BCL2,TP53,0.23459583520889282
303,ADM,PARP1,0.23450228571891785
304,APC,BCL2,0.2344295233488083
305,ATM,HSP90AA1,0.23256127536296844
306,BRCA2,RRM1,0.2318829894065857
307,AURKA,SLCO1B3,0.2303943932056427
308,APC,POLR2A,0.2295992076396942
309,ABCC10,CUX1,0.22941726446151733
310,KRAS,RIPK2,0.22825606167316437
311,KDR,PIK3CA,0.2270737588405609
312,BRCA2,POLR2A,0.22683849930763245
313,ALK,BCL2,0.22672298550605774
314,EGF,PARP1,0.22580023109912872
315,CDA,PTPRD,0.2257014513015747
316,CDA,PDE3A,0.2253846824169159
317,ALK,POLR2A,0.22427353262901306
318,DCK,HERC5,0.22281920909881592
319,ATM,NIPBL,0.22243577241897583
320,AURKA,KRAS,0.22079911828041077
321,BRCA2,CUX1,0.21967941522598267
322,CMPK1,PDE3A,0.21967823803424835
323,ATM,STAG3,0.21963158249855042
324,ABCC10,CD93,0.21932238340377808
325,GTF3C3,MED23,0.21882405877113342
326,BCL2,POLR2A,0.21625538170337677
327,ATM,STAG1,0.21618402004241943
328,ABCC10,PRMT8,0.21600750088691711
329,APC,CUX1,0.21531842648983002
330,PTPRF,RNF213,0.21474586427211761
331,EPHA5,TP53,0.2134646773338318
332,ALK,HMGCR,0.2133946418762207
333,HMGCR,MTOR,0.21276217699050903
334,AURKA,PIK3CA,0.21170297265052795
335,HMGB1,TYMS,0.21164128184318542
336,AKT1,MAPK1,0.2108556628227234
337,HERC5,PTPRD,0.20952121913433075
338,ATR,BCL2,0.20950007438659668
339,ABCC10,SPTB,0.20923952758312225
340,KMT2C,KRAS,0.20923036336898804
341,ATR,POLR2A,0.20879149436950684
342,ABCC10,MGAT2,0.20827645063400269
343,PARP1,SETD2,0.2079116404056549
344,CUX1,SLCO1B3,0.20783835649490356
345,EPHA5,PARP1,0.20736923813819885
346,BRCA2,MDM2,0.20723408460617065
347,HMGCR,KRAS,0.20689545571804047
348,KRAS,LMTK2,0.20599167048931122
349,CMPK1,PTPRD,0.20526356995105743
350,GTF3C3,KRAS,0.2050255835056305
351,DCK,PTPRF,0.2047094851732254
352,MAPKAP1,RBBP8,0.20444171130657196
353,BRCA2,TIPARP,0.20319169759750366
354,AKT1,ALK,0.20261983573436737
355,PIK3CA,RRM1,0.2014886885881424
356,AKT1,MDM2,0.20072686672210693
357,DCK,HSP90AA1,0.20051801204681396
358,AKT1,KRAS,0.19890062510967255
359,MTOR,RRM1,0.19822095334529877
360,ATM,NF1,0.19752460718154907
361,ALK,CUX1,0.1974441260099411
362,PDE3A,RNF213,0.19587549567222595
363,KRAS,NEK6,0.19560764729976654
364,CDA,HSP90AA1,0.19512410461902618
365,KRAS,MAGEC1,0.19498682022094727
366,CDKN2A,PARP1,0.19443169236183167
367,EIF3C,MTOR,0.19388726353645325
368,CMPK1,HERC5,0.1937047243118286
369,AKT1,ATR,0.19281679391860962
370,AKT1,SOS1,0.19229647517204285
371,BRCA2,PBRM1,0.19207975268363953
372,KRAS,MDM2,0.1913321167230606
373,AURKA,RBBP8,0.19131645560264587
374,GTF3C3,NACA,0.1912173628807068
375,EGFR,TIPARP,0.19105465710163116
376,EGFR,TYMS,0.19008471071720123
377,KRAS,SNRK,0.18980342149734497
378,APC,HMGCR,0.18974092602729797
379,EGFR,PBRM1,0.18902245163917542
380,EGFR,KDM6A,0.18895095586776733
381,ARID1A,PARP1,0.18848976492881775
382,ABCC10,HSP90AA1,0.1881045699119568
383,MED23,MRPS5,0.1874285489320755
384,AKT1,GLI2,0.18707561492919922
385,KDM6A,MTOR,0.1866677850484848
386,HERC5,PTPRF,0.18645283579826355
387,HMGB1,RRM1,0.18634577095508575
388,CDA,HERC5,0.18614868819713593
389,SPHK1,TP53,0.18511195480823517
390,KRAS,NIPBL,0.18496878445148468
391,HECW1,PARP1,0.1848805993795395
392,FH,RBBP8,0.1848306506872177
393,AARS2,MED23,0.18336844444274902
394,P2RY1,PARP1,0.18312452733516693
395,CSK,MMP28,0.18288950622081757
396,MTOR,TIPARP,0.18212388455867767
397,KRAS,PKMYT1,0.18186010420322418
398,MTOR,NACA,0.1818217784166336
399,ABCC10,PDE4DIP,0.18167045712471008
400,EGFR,PDE3A,0.18162310123443604
401,BCL2,GLI2,0.18117046356201172
402,MTOR,SOS1,0.1809772551059723
403,ALK,BRCA2,0.1809462457895279
404,KRAS,STAG1,0.18087178468704224
405,F5,PARP1,0.18083003163337708
406,EGFR,HERC5,0.18065756559371948
407,NF1,PIK3CA,0.18032170832157135
408,CAMK1,KRAS,0.1801319122314453
409,POLR2A,TYMS,0.17905038595199585
410,NOS1,PARP1,0.1789368987083435
411,EIF3C,GTF3C3,0.17842158675193787
412,KDM6A,PIK3CA,0.17715421319007874
413,PTPRD,PTPRF,0.17543743550777435
414,KRAS,STAG3,0.1751011610031128
415,EGFR,PTPRD,0.17479881644248962
416,PIK3CA,SOS1,0.17388173937797546
417,BRD4,PARP1,0.17383065819740295
418,MTOR,TYMS,0.17343468964099884
419,AKT1,RRM1,0.17342643439769745
420,ADM,BRCA2,0.17314448952674866
421,GLI2,TP53,0.17286626994609833
422,BRCA2,SOS1,0.17255899310112
423,NIPBL,PIK3CA,0.17228563129901886
424,GTF3C3,MAPKAP1,0.172083780169487
425,ALK,MAPK1,0.17196977138519287
426,EGFR,RNF213,0.1716311275959015
427,CMPK1,PTPRF,0.17112629115581512
428,MRPS5,NACA,0.17100387811660767
429,FH,MAPKAP1,0.16989703476428986
430,AURKA,PARP1,0.16925975680351257
431,ABCC2,PIK3CA,0.16793833673000336
432,PARP1,PTPRF,0.16767695546150208
433,HERC5,PDE3A,0.1672048270702362
434,APC,STAG3,0.16696417331695557
435,MTOR,PBRM1,0.16689568758010864
436,APC,TIPARP,0.16678766906261444
437,CMPK1,SPTB,0.16658452153205872
438,ABCB1,HSP90AA1,0.16523608565330505
439,EGF,MTOR,0.1651991903781891
440,PBRM1,RRM1,0.1651594489812851
441,ALK,ATR,0.1651218980550766
442,CMPK1,PRMT8,0.16491207480430603
443,EGF,PIK3CA,0.16409006714820862
444,EGFR,SETD2,0.16393469274044037
445,KRAS,PTPRD,0.16368024051189423
446,DLGAP3,MED23,0.1634145975112915
447,SLC29A2,SPTB,0.16323989629745483
448,BCL2,MAPK1,0.1631585657596588
449,PDE3A,PTPRD,0.16210180521011353
450,MED23,TAF1,0.16198743879795074
451,ATM,HECW1,0.16155804693698883
452,ADM,ATR,0.1612677127122879
453,APC,GLI2,0.16112804412841797
454,AARS2,FH,0.16066645085811615
455,APC,NIPBL,0.1605513095855713
456,CDH3,EGFR,0.16041317582130432
457,NACA,TAF1,0.16013936698436737
458,APC,STAG1,0.15989208221435547
459,CDA,SPTB,0.15963274240493774
460,COL1A2,RNF213,0.15953494608402252
461,BRCA2,KRAS,0.1594793051481247
462,AKT1,TYMS,0.15880551934242249
463,ATM,EGF,0.1585756540298462
464,KMT2D,PIK3CA,0.15853425860404968
465,DCK,SPTB,0.158452570438385
466,ATM,BRD4,0.15826265513896942
467,AKT1,KDM6A,0.15815967321395874
468,SLC28A1,SPTB,0.15786974132061005
469,ATM,F5,0.15774953365325928
470,POLR2A,TIPARP,0.15772779285907745
471,DCK,PRMT8,0.1573931723833084
472,ADM,APC,0.1572405844926834
473,CUX1,HMGCR,0.15708136558532715
474,CMPK1,PDE4DIP,0.1564197838306427
475,CDA,PRMT8,0.15633626282215118
476,ALK,MDM2,0.15629568696022034
477,ABCC2,AKT1,0.1562884896993637
478,DAPK2,KRAS,0.15622717142105103
479,ATR,HMGCR,0.15617068111896515
480,ALK,KDM6A,0.1559167206287384
