,0,1,2
0,CKS2,SLC28A1,1.2281948328018188
1,LMTK2,SLC28A1,1.2066236734390259
2,HIPK1,SLC28A1,1.1555242538452148
3,ABCB1,EPHB1,1.1513124704360962
4,ITPKC,SLC28A1,1.148932695388794
5,ABCC10,SPHK1,1.1467281579971313
6,CAMK1D,CDA,1.141200304031372
7,NEK6,SLC29A1,1.134446144104004
8,CDKL5,SLC29A2,1.1321096420288086
9,MAP3K7,SLC29A1,1.1318596601486206
10,HIPK1,SLC29A2,1.1127842664718628
11,ITPKC,SLC29A2,1.1112828254699707
12,PI4K2A,SLC29A1,1.109770655632019
13,CDKL5,TYMS,1.1073312759399414
14,CAMK1D,SLC29A2,1.0989735126495361
15,CDC42BPA,SLC29A2,1.0930407047271729
16,CDA,TAOK3,1.087243676185608
17,RIPK1,SLC29A1,1.0856791734695435
18,CDKN2A,SLC29A2,1.0780155658721924
19,CSNK1D,DCK,1.070158839225769
20,RIPK4,SLC28A1,1.061180830001831
21,ABCC10,KHK,1.0593454837799072
22,PLK3,RRM1,1.052303671836853
23,KHK,SLC29A2,1.051915168762207
24,CSNK1E,SLC29A2,1.0511537790298462
25,AURKAIP1,CDA,1.0483112335205078
26,CSNK1D,SLC28A1,1.0446953773498535
27,CAMK1,CDA,1.0404952764511108
28,TAB2,TYMS,1.0348526239395142
29,ASPM,CMPK1,1.0315521955490112
30,PRKD3,SLC28A1,1.0312294960021973
31,DAPK2,TYMS,1.0291166305541992
32,ABCB1,NEK6,1.0289727449417114
33,DGKA,TYMS,1.0281801223754883
34,SLC28A1,STK17A,1.0261924266815186
35,MAPKAP1,SLC29A1,1.0225105285644531
36,CALM1,CMPK1,1.0212600231170654
37,KHK,TYMS,1.020777702331543
38,CMPK1,GRK6,1.0200390815734863
39,ABCC10,CDC42BPA,1.0194175243377686
40,ABCB1,DGKA,1.0192322731018066
41,CAMK1,DCK,1.0150727033615112
42,RBM12,SLC29A2,1.0132334232330322
43,HCK,TYMS,1.0120000839233398
44,RIPK2,SLC29A1,1.0114893913269043
45,ABCB1,PKMYT1,1.0096430778503418
46,CDA,DGKA,1.0060080289840698
47,DCK,MAPKAPK2,1.0007483959197998
48,ABCC10,CSNK1E,0.9992824792861938
49,AURKAIP1,TYMS,0.9917198419570923
50,ABCB1,RIPK1,0.9905829429626465
51,CAMK1,SLC29A2,0.9904298782348633
52,ABCC10,RIPK1,0.9896262288093567
53,CDA,MAP2K7,0.9873566627502441
54,ABCB1,RPS6KL1,0.9820371270179749
55,AK1,SLC29A1,0.9772290587425232
56,ATR,TYMS,0.9769521951675415
57,DCK,MAP4K5,0.9755319952964783
58,AK1,CDA,0.9737271070480347
59,ABCC10,FER,0.9716185927391052
60,DCK,PI4K2A,0.9711829423904419
61,DCK,MAP2K7,0.9671685695648193
62,FER,RRM1,0.9667928218841553
63,DCK,RPS6KL1,0.9645290374755859
64,ASPM,RRM1,0.9600595235824585
65,SLC29A1,TAB2,0.9590227603912354
66,CDA,UCK1,0.9579215049743652
67,ABCC10,PRKAG3,0.9576938152313232
68,CDA,RPS6KL1,0.9534956216812134
69,PRKD2,TYMS,0.9489372968673706
70,CSK,TYMS,0.9483321905136108
71,CMPK1,MAP4K5,0.9463927745819092
72,CDA,RBM12,0.9436631202697754
73,RIPK4,RRM1,0.9415850043296814
74,MAPKAP1,SLC29A2,0.9393787384033203
75,ABCC10,PRKD3,0.9379311800003052
76,CMPK1,RBM12,0.934747576713562
77,SLC29A2,TAB2,0.9339265823364258
78,DAPK2,RRM1,0.9308967590332031
79,DCK,PRKAG3,0.9302612543106079
80,CMPK1,DAPK2,0.9293632507324219
81,CDA,RIPK4,0.9291349053382874
82,CMPK1,PKMYT1,0.9271053671836853
83,SLC29A2,TK2,0.9269360303878784
84,CSK,SLC28A1,0.9266771078109741
85,AURKA,RRM1,0.9232747554779053
86,CMPK1,HCK,0.9217364192008972
87,MARK1,RRM1,0.9214727282524109
88,DCK,PRKD3,0.9179542064666748
89,SLC28A1,TAB2,0.9157928228378296
90,SLC29A2,UCK1,0.9136704206466675
91,ABCC10,MARK1,0.9125867486000061
92,DCK,RIPK4,0.9089685678482056
93,AURKAIP1,RRM1,0.9078054428100586
94,ABCC10,PAK1,0.9057174921035767
95,SLC28A1,TK2,0.9054626226425171
96,CMPK1,UCK1,0.9052529335021973
97,CDA,PANK2,0.9042659997940063
98,ABCC10,RIPK2,0.9023568034172058
99,PANK2,TYMS,0.9020895957946777
100,AURKA,CMPK1,0.8998461365699768
101,DCK,MARK1,0.8982449173927307
102,EGFR,PARP1,0.8960456252098083
103,CMPK1,FER,0.8904504179954529
104,DCK,RIPK2,0.8904364705085754
105,ABCB1,AK1,0.8901324272155762
