,0,1,2
0,H2AC8,POLM,1.4298758506774902
1,BID,H2AC8,1.4152445793151855
2,CYP3A7,SPTB,1.3659329414367676
3,HCRTR1,TPSAB1,1.3617019653320312
4,H4C1,WRAP53,1.3590612411499023
5,H2AC8,MT1X,1.3469654321670532
6,IGHMBP2,ZBTB32,1.3388075828552246
7,CETN2,H2AC8,1.3338242769241333
8,RPS6KL1,SLC29A2,1.3289763927459717
9,MT1X,POLM,1.3269526958465576
10,MT1X,POLD4,1.3043426275253296
11,H2AC8,IGHMBP2,1.304303526878357
12,CYP3A4,SPTB,1.299329400062561
13,UNG,ZBTB32,1.2940831184387207
14,LMTK2,SLC28A1,1.2920310497283936
15,IGHMBP2,POLD4,1.276951551437378
16,POLM,SESN2,1.2737927436828613
17,SESN2,WRAP53,1.2660114765167236
18,AKT2,HMGA1,1.2591863870620728
19,BID,CETN2,1.255180835723877
20,MT1X,RAD23B,1.2550345659255981
21,KHK,TYMS,1.2458888292312622
22,MARK1,SLC29A2,1.2190155982971191
23,CYP1A2,LRRC37A3,1.2109049558639526
24,SSBP1,WRAP53,1.2096785306930542
25,ABCC10,GRK6,1.2072087526321411
26,ORM1,SPTB,1.2047268152236938
27,IGFBP3,ZBTB32,1.200523853302002
28,CDA,WNK4,1.1955156326293945
29,BID,IGF1,1.1951627731323242
30,SLC28A1,WNK4,1.192088007926941
31,IGF1,UNG,1.1914530992507935
32,GTF2H1,ZBTB32,1.1865568161010742
33,CIT,STMN1,1.1841553449630737
34,ERCC1,WRAP53,1.1836755275726318
35,IGF1,POLD4,1.1834967136383057
36,ALAD,CIT,1.1831319332122803
37,H4C1,POLD1,1.1707485914230347
38,ABCC10,CAMK1,1.1620701551437378
39,TNFRSF10B,UNG,1.16056227684021
40,MT1X,TNFRSF10B,1.157347559928894
41,DNTT,ZBTB32,1.1552146673202515
42,MAPK12,PARP1,1.1547698974609375
43,ABCC10,TK2,1.150658369064331
44,MAPKAPK3,SLC28A1,1.1460295915603638
45,IGF1,IGFBP3,1.1395615339279175
46,GTF2H1,POLM,1.1389894485473633
47,IGF1,IGHMBP2,1.138646125793457
48,ABCC10,TYRO3,1.1371709108352661
49,POLD4,RELA,1.1294218301773071
50,HCRTR1,PIM1,1.129367470741272
51,ABCC10,STK33,1.1283719539642334
52,COL3A1,CYP3A7,1.1260864734649658
53,ATM,PARP1,1.12465238571167
54,CYP3A4,TRIM24,1.123621940612793
55,RAD23B,RAD51,1.1225814819335938
56,ERCC1,RAD51,1.1202960014343262
57,BID,GTF2H1,1.1174845695495605
58,TNFRSF10B,WRAP53,1.1170920133590698
59,ERCC1,XRCC2,1.1100647449493408
60,PPM1D,ZBTB32,1.1077661514282227
61,CDK6,SSBP1,1.1075220108032227
62,POLD4,RBX1,1.1072884798049927
63,POLD4,POLR2A,1.1060545444488525
64,CAMK1D,SLC29A1,1.1022595167160034
65,GTF2H1,USP1,1.1021593809127808
66,SLC22A1,TRIM24,1.1021332740783691
67,IGHMBP2,XRCC2,1.1018749475479126
68,POLD1,ZBTB32,1.1012215614318848
69,IGF1,XRCC2,1.0997470617294312
70,CETN2,TNFRSF10B,1.09974205493927
71,AURKAIP1,CMPK1,1.0989071130752563
72,IGFBP3,UNG,1.0981454849243164
73,IGHMBP2,RAD51,1.0970193147659302
74,POLR2A,UNG,1.0955015420913696
75,CDA,DGKA,1.0892276763916016
76,CHEK1,TYMS,1.0882080793380737
77,ABCB1,STK17A,1.0879957675933838
78,ITPKC,SLC29A1,1.0876984596252441
79,RBX1,SESN2,1.0864601135253906
80,BID,PMS2,1.0850448608398438
81,PPM1D,SESN2,1.0830433368682861
82,TNFRSF10B,USP1,1.080223560333252
83,MT1X,POLD1,1.0786097049713135
84,PIM1,STMN1,1.078071117401123
85,BRCA2,NAE1,1.0778982639312744
86,ASPM,CDA,1.0766243934631348
87,CDK6,CETN2,1.0757931470870972
88,CETN2,DNTT,1.0733615159988403
89,COL3A1,CYP2C9,1.0726178884506226
90,PMS2,ZBTB32,1.0715250968933105
91,CSNK1D,TYMS,1.0699546337127686
92,CETN2,RBX1,1.0681172609329224
93,DGKA,SLC29A1,1.065714716911316
94,FER,SLC28A1,1.0648759603500366
95,SLC28A1,TAOK3,1.0620129108428955
96,POLD1,POLD4,1.0594282150268555
97,CAPRIN1,CYP3A4,1.0575768947601318
98,CAPRIN1,CYP3A7,1.0574818849563599
99,POLR2A,WRAP53,1.0572282075881958
100,PMS2,WRAP53,1.056746006011963
101,DNTT,IGHMBP2,1.0560351610183716
102,CETN2,POLR2A,1.0543526411056519
103,MTOR,PARP1,1.053322196006775
104,CDKL5,DCK,1.0528494119644165
105,H2AC8,MAPK12,1.052606225013733
